"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2"
"https://yt3.ggpht.com/ytc/AIdro_l0-93o-N4jweYv7-bzEspdpjpNmkF1pKsdg14yNPPlM54RTS3m4MWNNzI-8fBIvT4zFA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kamranbashir4842","@kamranbashir4842","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwM0ATU10ze5XIzkT54AaABAg&pp=0gcJCSIANpG00pGi","Start: Inventor convincing shark to invest

End: sharks convincing investor to let them invest","58"
"https://yt3.ggpht.com/ytc/AIdro_nuNlfceTDiBSTQUhxQ56YDJFbBu1DjRfTpJMFP6ck9D0x3tsglom8eMUA2blBLpRVU8w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@BigSpinnerdawg","@BigSpinnerdawg","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwwGKXDgzm77DEjDeV4AaABAg","Honestly when i heard the dude from the middle say “we get some celebrities have them drive around in it” i said “YUP” thats how you sell stuff in California","814"
"https://yt3.ggpht.com/ytc/AIdro_mnweCZlEeBkf1pjClKW3tJ5-p68trw6nfqOt9vtCE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@alexshaykevich509","@alexshaykevich509","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwrbRLB3ltDtZtAIp94AaABAg","I don't think the person who posted this knows what ""Body Armour"" means.","3.7K"
"https://yt3.ggpht.com/ytc/AIdro_mJQVGeBTvmSTXy-AMFwZoqi35kVLgTPlO81ASjYg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@scottwolf175","@scottwolf175","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxNBZYv5bROLkWDuzx4AaABAg","Who clicked just thinking it was the drink?","1.2K"
"https://yt3.ggpht.com/naVmNOQf7bpB355ZoR4e2VZJ178LUShXiNZsC4MSZBM6wQBNBG5-EPUmvmohivtgZwTIViGqZQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kingab9959","@kingab9959","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugwdfx_fJgOGmbz38FZ4AaABAg","He went there to pitch is business and ended up getting the sharks acting like they're competing for the same job in a single enterview","26"
"https://yt3.ggpht.com/ytc/AIdro_nTRv2-3AIfdlbCQwVkvI0GdfxxjUB76Lqu8MaiKOE8Zw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@spicetothemax7589","@spicetothemax7589","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyVkg0iSAmCNl6CdTZ4AaABAg","Once Andrews went down to match Steve and Glen I knew he would choose him. Andrews is very connected with the US right? And that is where he wanted to target his business. Also, Andrews presented him a pretty good foundation for a plan to get his product on the market.","269"
"https://yt3.ggpht.com/ytc/AIdro_lqzbTclXtFNtC3zkfG5e5At-89KIgt0cJtk3zuzLIuJJo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@thee_werner_alexander7314","@thee_werner_alexander7314","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgywDq1KncBom_-tXR14AaABAg","Imagine saying ""It's such a woman thing""!! National outcry!","883"
"https://yt3.ggpht.com/ytc/AIdro_mB5VyGqWSiPN7DiHlkQZL2UBUad4g1K3kvJ9J0sKVwgFlHiayRQ5wWyB6lQHF7QvuuIQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@pjtp1104","@pjtp1104","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgygbL1vGZjE0U44qwB4AaABAg","One thing that makes me like this show over the Shark Tank US and Dragon's Den is that it's not as noisy and rowdy like the us version but it's not as gloomy and dark like the UK version.","361"
"","https://www.youtube.com/@irfansharif5677","@irfansharif5677","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugy9ucgPTIzRY_lgeMR4AaABAg&pp=0gcJCSIANpG00pGi","lucky guy to get what he asked for, and that too from 3 sharks, even without a single dollar in sales! what an episode.","454"
"","https://www.youtube.com/@isaachenrique10","@isaachenrique10","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxlgzaZ4glTFCbomDl4AaABAg","He made the right choice. The fact Steve asked for 30% to start, then quickly drops to 10% shows he is willing to screw him. Smart man","58"
"","https://www.youtube.com/@BoxiesAU","@BoxiesAU","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyGV73Ta0D2XeP4VQB4AaABAg","What a well researched and genuine dude. He had all the answers and was so authentic and humble all the way through. Deserves all the success he can get","107"
"","https://www.youtube.com/@isosta2373","@isosta2373","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgycqkNZ2D1Fs4PKm2N4AaABAg","Do the women ever bid on this show lol","434"
"","https://www.youtube.com/@dragonimoutjenny4359","@dragonimoutjenny4359","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugz4jHz4y6QZk9oPIql4AaABAg","I just popped online to let you YouTube lot know that I'm not on this show, so I'm out. Cheers.","918"
"","https://www.youtube.com/@TheJayair","@TheJayair","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzvfglT___fPWqVFKJ4AaABAg","One thing that i like about the Australian ST, there is no Drama. Just business centered.","103"
"","https://www.youtube.com/@dwightpartlow6923","@dwightpartlow6923","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugye9qCXP_AiCGj0Jb14AaABAg&pp=0gcJCSIANpG00pGi","Steve dropped from 30 to 10%. He was being predatory. He lost cred.","30"
"","https://www.youtube.com/@kadeshswanson3991","@kadeshswanson3991","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzQfEyknnzvBSPjvnV4AaABAg&pp=0gcJCSIANpG00pGi","Lol I love how the middle guy was the only one who understood the question. What do you bring and he gave a small business plan while the others were like DuH I hAs MoNiEs","54"
"","https://www.youtube.com/@MamaIHaveSomePizza","@MamaIHaveSomePizza","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxT67zHYLTu6pKPfGF4AaABAg","I love how their faces glow up at opportunity. Its obvious why theyre rich rich: they spot opportunity quick af","135"
"","https://www.youtube.com/@coach714","@coach714","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxpJ-mmwTtagFFtj354AaABAg","Her:  Who do you think you can work with
(three guy sharks start peacocking and look like they're suddenly on the Dating Game show)","19"
"","https://www.youtube.com/@joelramirez9018","@joelramirez9018","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugz0C789zI9PeYcMMKR4AaABAg","My question is what beach he was driving to in the video lmao","70"
"","https://www.youtube.com/@ApoTheOnion","@ApoTheOnion","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgykNYvGAAf5Dwv0fXt4AaABAg","I can see this becoming a hit not because of its intended use necessarily, but rather for the look it adds to the cars. That FJ looks badass!","51"
"","https://www.youtube.com/@wiggles1369","@wiggles1369","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyOuRmdbqhOxmP2hOJ4AaABAg","To be fair Steve originally offered 80k for 30% meaning he thinks the business is worth a lot less so it makes sense to pick people who liked it right away","22"
"https://yt3.ggpht.com/ytc/AIdro_naX-Bb2LT6FbaZh0j4vNcwwmrllLSX6wed_hckskMK8A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@irfansharif5677","@irfansharif5677","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugy9ucgPTIzRY_lgeMR4AaABAg&pp=0gcJCSIANpG00pGi","lucky guy to get what he asked for, and that too from 3 sharks, even without a single dollar in sales! what an episode.","454"
"https://yt3.ggpht.com/ytc/AIdro_n6JWtbudeuGk-EKj80Xfcbjxuj7GTTxMTrsH27vGAkL84=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@isaachenrique10","@isaachenrique10","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxlgzaZ4glTFCbomDl4AaABAg","He made the right choice. The fact Steve asked for 30% to start, then quickly drops to 10% shows he is willing to screw him. Smart man","58"
"https://yt3.ggpht.com/IgQ3MG0PGFXk6BpNXNXBsh-YkA85jFGU7UyWDn8Uo77v9oThdVfhQ92ury-wasS6fM3-58Tyzg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@BoxiesAU","@BoxiesAU","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyGV73Ta0D2XeP4VQB4AaABAg","What a well researched and genuine dude. He had all the answers and was so authentic and humble all the way through. Deserves all the success he can get","107"
"https://yt3.ggpht.com/oRQLkBaPIGjqw-KjhRTWKL-201KbTokGiallhCnKKn-AXe_BXW1nMnmHRby7ZkDK-AmJ8V1u5w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@isosta2373","@isosta2373","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgycqkNZ2D1Fs4PKm2N4AaABAg","Do the women ever bid on this show lol","434"
"https://yt3.ggpht.com/ytc/AIdro_m1Nt5lMTnOX3ZaTllylYahPQYWyWxpmx8zETWsJyo1qQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dragonimoutjenny4359","@dragonimoutjenny4359","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugz4jHz4y6QZk9oPIql4AaABAg","I just popped online to let you YouTube lot know that I'm not on this show, so I'm out. Cheers.","918"
"https://yt3.ggpht.com/ytc/AIdro_m6iDOhWVanSZmwaB5diriQtWjybDfWHZzQk0ZyoDBcrFQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TheJayair","@TheJayair","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzvfglT___fPWqVFKJ4AaABAg","One thing that i like about the Australian ST, there is no Drama. Just business centered.","103"
"https://yt3.ggpht.com/ytc/AIdro_nuLssQjeOvTfAR1PRmn9IWX9guDha0bP222-S4vR0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dwightpartlow6923","@dwightpartlow6923","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugye9qCXP_AiCGj0Jb14AaABAg&pp=0gcJCSIANpG00pGi","Steve dropped from 30 to 10%. He was being predatory. He lost cred.","30"
"https://yt3.ggpht.com/ytc/AIdro_kc50T6RY32TXjm2UZYRmOS8KscCLVU6-vXKjErA9Keg0U=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kadeshswanson3991","@kadeshswanson3991","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgzQfEyknnzvBSPjvnV4AaABAg&pp=0gcJCSIANpG00pGi","Lol I love how the middle guy was the only one who understood the question. What do you bring and he gave a small business plan while the others were like DuH I hAs MoNiEs","54"
"https://yt3.ggpht.com/v5C1ulIvLv-A_grWMvWR0eggLUyEzZxLVzYvjUvk69dp4QnOQkBIiyzJoJpf9tRAstEUKbDTYQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MamaIHaveSomePizza","@MamaIHaveSomePizza","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxT67zHYLTu6pKPfGF4AaABAg","I love how their faces glow up at opportunity. Its obvious why theyre rich rich: they spot opportunity quick af","135"
"https://yt3.ggpht.com/ytc/AIdro_n92WmnNPYVIrtNjfgy4-DHXWzXYtdGtOuXvs-IxUo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@coach714","@coach714","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxpJ-mmwTtagFFtj354AaABAg","Her:  Who do you think you can work with
(three guy sharks start peacocking and look like they're suddenly on the Dating Game show)","19"
"https://yt3.ggpht.com/xH_VJcLejqjkcHIiw6nm3MY0SwkQAfiP0xC8sn2RbG9WAqId3YjbA5XYaBb8gHuQKy8Sz81SJPo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@joelramirez9018","@joelramirez9018","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugz0C789zI9PeYcMMKR4AaABAg","My question is what beach he was driving to in the video lmao","70"
"https://yt3.ggpht.com/cee7wIZZr_pezXgt6N8DsAF5I5KGOVFN5YNWQgwbPQ5oqPY_YBOkSQS8o4zU2pFcVtjW6Mz2VQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ApoTheOnion","@ApoTheOnion","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgykNYvGAAf5Dwv0fXt4AaABAg","I can see this becoming a hit not because of its intended use necessarily, but rather for the look it adds to the cars. That FJ looks badass!","51"
"https://yt3.ggpht.com/ytc/AIdro_kKeXP6N05s6fvBo5JsHFPKfKAS8jix90BwBNYlS29JJvQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@wiggles1369","@wiggles1369","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyOuRmdbqhOxmP2hOJ4AaABAg","To be fair Steve originally offered 80k for 30% meaning he thinks the business is worth a lot less so it makes sense to pick people who liked it right away","22"
"","https://www.youtube.com/@Kaysacks15","@Kaysacks15","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=Ugw69Iou3NdvHfa4Myl4AaABAg","Someone said they dress like middle class Americans and now I can’t unsee it","81"
"https://yt3.ggpht.com/ytc/AIdro_lry5t2S9CBkuXn7Kq1b9WOi6QeOlVNz7kq18pNWnkNZ_GIVopzjXPkqp_Y2rf2p4WTSA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@keb8907","@keb8907","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyuC_JFVlkIcBGb7nd4AaABAg","They are so much more patient than the US version ha","68"
"https://yt3.ggpht.com/ytc/AIdro_lOw2CQ0MMf40GsyxkFq-2etg3Lz4-4XggYLfkEEa7aMMw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@enlightenedidiot9552","@enlightenedidiot9552","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwPRq1HJxTr7NTr4kx4AaABAg","That actually looks like a mother effing fantastic product!","34"
"https://yt3.ggpht.com/ytc/AIdro_mhYMd8eRIZw_raiPQ_0axWm9uyydiERTzQTiAUmcLwaXTp-LIqnfZZsPeFGM2BjEvxXw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@youtuber48246","@youtuber48246","5 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxYhcTR0lschbUQlP14AaABAg","The unfortunate problem I see is because they are easy to take off,  I could imagine they would be stolen","9"
"https://yt3.ggpht.com/zyDeUE_uwQ4igiHEpoiMIruMsxjvaG0h0WcVoHfwXRH4cr8IarkPom6UkM1oTGdgTq_FcEnecw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@HardestTB","@HardestTB","4 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgyQBsIyA5NaB00rf3N4AaABAg","Damn these comments are more aggressive than the US sharks","12"
"https://yt3.ggpht.com/ytc/AIdro_l8bomtOE8dPWTqV5IAiELCQdSCVXuGQA5bW9d4NWRZy_w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@PunisherFord","@PunisherFord","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwDcRFX-DvGfCiZFXF4AaABAg","the dude in the middle has the ""Alpachino look"" going on","93"
"https://yt3.ggpht.com/ytc/AIdro_kj8JVuszKw57DvtBEBEU93BkkbnN52Y8QUbkjIcnJ2YeA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@imacrazyguy5831","@imacrazyguy5831","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgxR9ksUfpiErXiNLKx4AaABAg&pp=0gcJCSIANpG00pGi","For the women there.  It isn't a 'boys thing', its you wanting to invest up to $80,000 into a company and making sure your investment works.  Get off your high horse and give the product a test or you are looking a bit snobbish.","341"
"https://yt3.ggpht.com/ytc/AIdro_mOlsgwea8EuVKtSWWBGPprYpaJ3ABGLE-6xcRkc0Pv0eB5KGX5SrKX2B1RGWTU5OGDNw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gdog7391","@gdog7391","6 years ago","https://www.youtube.com/watch?v=tleuOOLhyH8&lc=UgwrOojs_zh4w4SU2Vx4AaABAg","I hate when the old guy reiterates the offers on the table and the woman in red womansplaning the entrepreneur how to chose an investor","183"
