"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 2","yt-core-attributed-string 3"
"https://yt3.ggpht.com/ytc/AIdro_lyVULtHEiOCEtZOkJCRTWr1BHSBhnk4csc8z3cu1w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@keegs1163","@keegs1163","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwVQvXEsTBRQ9hmD5Z4AaABAg","He was easily the most eloquent and intelligent businessman I've seen on dragons den. I'm so surprised more people didn't jump on this, especially considering all he needs is PR and Dragons Den is exactly that.","10","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_lBsbqq2KpY7Qb3GFhoB4Sw0hHP6M3LW43CQbJhApjueQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@cekojuna6930","@cekojuna6930","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwoP1BsvL4aCxRhQgl4AaABAg","Peter really gave good advice to the entrepreneur, while maintaining his equity.","10","Reply","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_kgZhT7nYxqiJz5H9XqHvsO2uBL7RxXrW4lh5FGRu4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@davideinzani909","@davideinzani909","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyOKiEXiOyfvajVXxB4AaABAg","This guy was seriously impressive.Deserves all the success in the world......Perfect pitch.","22","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_n9_NCsC1-JcRuwpitXtjtRsnAnBC8yZ5N-SM3jl9Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@irmalair1","@irmalair1","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwKKcyML0LsZ9MmqXh4AaABAg","Some of Wonderland's covers:
camilla cabello
selena gomez
robert pattinson
emma watson
margot robbie

shawn mendez
lana del rey
taylor swift
nick jonas
katy perry","11","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_lshtftvDJz4DoAcQd9g2LEYSuIdyC5s8kyzxOFU7asPQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@paulosullivan3472","@paulosullivan3472","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugyp2pnhAYdTUsBUV0t4AaABAg","I really have no idea why anyone buys magazines like this but the success of wonderland clearly shows there are many who do.","2","Reply",""
"https://yt3.ggpht.com/SW-iuxYGHdc5gjKqGk03FhcFhW9ROLx0FJStA6Q_TypIK05jXM8lxSfMkcvr4UvVlPzE9B71xQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@moosesnWoop","@moosesnWoop","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugz4nnPdMNklvuc-pgR4AaABAg","I eat lunch according to a Dragons Den upload. If there's no episode, lunch is well delayed.","77","Reply","6 replies"
"https://yt3.ggpht.com/ytc/AIdro_lB0-Bhjpc1LW7RR6vUWn_gHM4YYa9IHUIP9A28y1bJE57b=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@GuerraMatos","@GuerraMatos","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyiO8cMkESS4GXVjON4AaABAg","This magazine is an absolute success. Nice one Peter","15","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_nEhEHOmrFgHafE44m-IRELTKfm30KXvLSY4sPPC68=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@m77ast","@m77ast","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxXZrSbVKIZTUNcw3l4AaABAg&pp=0gcJCSIANpG00pGi","I see what Duncan is saying though - he said I would determine the A-lister as opposed to my team   

I love the guys command of the English language. It’s a beauty listening to a writer / publisher.","7","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_lgsNahAYQRv_x9DQQVVsxIkl6eplJIMQf5uoulyQo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@machouston6448","@machouston6448","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxCCjwR2XYFh264_B54AaABAg","This particular programme / episode was absolutely Brilliant","22","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mimC9VbaEtPyRCUL55_Vduus-POLQbK2d7hopubLvgA-UFiK0RjYIlhwdeLV7yKNeYJA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Gramercy_Stiffs","@Gramercy_Stiffs","2 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzeoLNKVHuQwmldHSV4AaABAg","Unless there was more to this pitch off camera Peter must have a sixth sense for these things. Huw was just a dapper gent with a dream who couldn't even give a proper answer about his first editorial idea. I would have passed on it too.","2","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_k9ZgboUq6lSWezYtGkuHCLCBZEeBrmolQNU4l_-Tc9bYc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@leewinspear126","@leewinspear126","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzUa7ZkreYvqBru0al4AaABAg","It’s nice to see the quality of pens and note pads have moved up the more series that are made.","5","Reply",""
"https://yt3.ggpht.com/k9dTDu1o06tkhCSorNv3ug15eieyph8zqCM-sdPVe1mDe3zIt4X9CE8LAoL_05vyjhNxBxYdb0A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@butchershoppequartet8690","@butchershoppequartet8690","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyEqY7pQ1mpEdhvSa14AaABAg","I've just fallen in love with Peter's brain.","24","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_l8L0TJqZB5vy_wSoWnPUp41hZqjFKi2vrB8iGXThNWdbedSaomLTqHOwXLKh-b_8ECSQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@criktun3346","@criktun3346","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxYnbHtFvlE14npqM54AaABAg","What a great guy, v intelligent to take peters offer","13","Reply","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_n1bPjF3UmHNvh5g0FXFa4CBxF6iK9SQgaTP3Vizt7_Owc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Waldo-Manfred","@Waldo-Manfred","4 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwA_tjsI_5zSUeWrTB4AaABAg","funny how at the end everyone shook his hand. never seen it in any other deal. they just knew he was gonna be a success","5","Reply","1 reply"
"https://yt3.ggpht.com/8ClseYTMye-Glo9XHGFDKulLmP6-aLJwUFTC6NO1zWM8pI7ccr8NWrewWglD96Oz8cNIKBnP=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ahabbellamy8098","@ahabbellamy8098","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzExkLcsWRp__VpbBp4AaABAg","Rachel was biting her lips and the look she gave him when she approached him to shake his hand","2","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_lZAbMHlsENAXNmrYORCrMpxUkoJeqFNRxJuotNxsv-rZ-i=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kunalsamant","@kunalsamant","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzReRiaoLzVFDKPJE54AaABAg&pp=0gcJCSIANpG00pGi","What a classy guy.","5","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_ms61tv2Up5Dl-dcp7vV3YXsx4b29pTgSuCTrqw3efDPJo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@moeed6211","@moeed6211","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzeiCenBW9WBo-YExh4AaABAg","Wonderland networth till date is 34million £","67","Reply","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_nmyThmyeZiVWfjyjYuWraotnNbzqdwpbmlmUfdojMXYhA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sl11tenderhand","@sl11tenderhand","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwCgNiHw4Z-2FcDL354AaABAg","Peter Jones is a literal giant","3","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_k-h4Ea9y5Cyq_vecOlcYdSoEePcHFMhAUjsyr0f2FikHtX4CPTNCg66wbcN0daX7GqPlY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Z_A0099","@Z_A0099","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzJpgVeIIJBfA70TEF4AaABAg&pp=0gcJCSIANpG00pGi","when Jenny says she would've invested but now she's out","5","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_lBqrPhYcHeoibv-Wpk-EFsbxRs_VQ8pgAgZ_zMP6c=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jaynishah2928","@jaynishah2928","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugz7wP74rKUA-9k8VfV4AaABAg","I didn’t realise Jen Barber from the I.T Crowd was a dragon.","11","Reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_lcgFskMPS6KvvaoE4HtDWjadLHsrpyijx9giEYWVvlCw8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nanda_8","@nanda_8","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugx_T0XLUakrp8QrfBl4AaABAg","I think Peter can smell future multi millionaires","2","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_k8g6R6d78U8lkkhJn-EX6XpWnYBEPYn3lwXPwAKNQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@fosfeen","@fosfeen","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy0O_z--Z4iIOO9KOh4AaABAg","Wow, Ryan moves to the UK and pivots from paper to magazines.","12","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mYXza7aGzRTKynhR6QmYYEr5T0iFBRHwfUKbt07g0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@caitlinx3816","@caitlinx3816","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugz5nu4761QsnUWjEtB4AaABAg","By far the most successful investment Peter has ever made","2","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_kHT46dSXLg2iatKV6FSIypLgvey_90OZPaNMyJ-M8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@boneyarsebogman","@boneyarsebogman","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxSdrWquno-HUg55JN4AaABAg","That was such an incredible renegotiation on the part of Peter Jones. Reducing the girls % stake, but offering her share incentives may actually mean she earns so much more potentially, so it really became a win win situation, seemingly in the matter of a few moments. Extraordinary!","20","Reply","4 replies"
"","https://www.youtube.com/@itsmenattyZ","@itsmenattyZ","1 year ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy7y1bxux6bYIct1oN4AaABAg","Peter Jones has a brilliant mind.","2","Reply",""
"","https://www.youtube.com/@prateeksuresh9758","@prateeksuresh9758","5 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzxoT19PyHXxCkAGY94AaABAg","‘I’m not going to be the 4th fool and I’m not going to invest in your business’ either way, you became a fool by refusing this investment","63","Reply","5 replies"
"","https://www.youtube.com/@craigpardy6204","@craigpardy6204","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxWklfcW0o5nFZzaf94AaABAg&pp=0gcJCSIANpG00pGi","Peter ""I'll take the car, house and shirt off your back"" Jones..","2","Reply",""
"","https://www.youtube.com/@viankahihatz7015","@viankahihatz7015","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxWlHh-NUheQhO2Svx4AaABAg&pp=0gcJCSIANpG00pGi","How is no one talking about his jawline","8","Reply","1 reply"
"","https://www.youtube.com/@daniel-vn4ql","@daniel-vn4ql","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzijHY792GvlO1XKdR4AaABAg","I got a bit of a shock when i googled the magazine. and realized it was still going today. I assumed it would be long finished.","1","Reply",""
"","https://www.youtube.com/@dilatedbeholder3865","@dilatedbeholder3865","1 year ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyLiNjWJQViaSc1W6R4AaABAg","Why was Simon Woodruffe still writing after he was out","2","Reply",""
"","https://www.youtube.com/@readmycomment3157","@readmycomment3157","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwZlyuRqU5bgpbKJMd4AaABAg","This guy has total self belief, but not delusional.","","Reply",""
"","https://www.youtube.com/@kittymaher9395","@kittymaher9395","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyBDYkLVgMY2jqxOeB4AaABAg","Great guy, very investable ,","6","Reply",""
"","https://www.youtube.com/@thomasfinn3344","@thomasfinn3344","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxSPb8Kjwz0i8-3A-F4AaABAg","It turns over 43,000,000 dollars. How embarrassing for Simon and the others.","60","Reply","13 replies"
"","https://www.youtube.com/@jimmycrackers3358","@jimmycrackers3358","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugz03IC77qs89NAk8-J4AaABAg","just come here for my break from gordon Ramsay and top gear","32","Reply",""
"","https://www.youtube.com/@weloveannanetrebko","@weloveannanetrebko","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyeZH38jLnUqdpS11N4AaABAg","Aaaand now Wonderland is worth £43m. Best investment yet","8","Reply","2 replies"
"","https://www.youtube.com/@davidevans3175","@davidevans3175","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwHcq_gdB1XRoZRcJd4AaABAg","One of the best names for a magazine ever.","5","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mYXza7aGzRTKynhR6QmYYEr5T0iFBRHwfUKbt07g0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@caitlinx3816","@caitlinx3816","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugz5nu4761QsnUWjEtB4AaABAg","By far the most successful investment Peter has ever made","2","Reply",""
"https://yt3.ggpht.com/TpqsVaOb4627T20QrnP3rjcKN98iFJ6WdzG1cNznk_sDK84f5mcJty9y1DC9zsOggq6YmWk2OTE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@itsmenattyZ","@itsmenattyZ","1 year ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy7y1bxux6bYIct1oN4AaABAg","Peter Jones has a brilliant mind.","2","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_k0gg2vtx-z-_mS118PstkLRu06T7o4RWeE28Trtm8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@prateeksuresh9758","@prateeksuresh9758","5 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzxoT19PyHXxCkAGY94AaABAg","‘I’m not going to be the 4th fool and I’m not going to invest in your business’ either way, you became a fool by refusing this investment","63","Reply","5 replies"
"https://yt3.ggpht.com/ytc/AIdro_nHe6WdAgnRisD02F9mPYPQuDnzBMruldj72uFEQeo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@craigpardy6204","@craigpardy6204","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxWklfcW0o5nFZzaf94AaABAg&pp=0gcJCSIANpG00pGi","Peter ""I'll take the car, house and shirt off your back"" Jones..","2","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_ky6jQeufwoE6hTNlqQpHFeQNx_NdQVAvRU8VBCMVA8mAk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@viankahihatz7015","@viankahihatz7015","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxWlHh-NUheQhO2Svx4AaABAg&pp=0gcJCSIANpG00pGi","How is no one talking about his jawline","8","Reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_my5DGGOSExnSrhqskrxXOlPNldEdHMlEVN6B6HPZ8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@daniel-vn4ql","@daniel-vn4ql","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzijHY792GvlO1XKdR4AaABAg","I got a bit of a shock when i googled the magazine. and realized it was still going today. I assumed it would be long finished.","1","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mTQhpTKPuX3eQgTrh0poPqdvoAmXzeyViS0UB463V9yA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dilatedbeholder3865","@dilatedbeholder3865","1 year ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyLiNjWJQViaSc1W6R4AaABAg","Why was Simon Woodruffe still writing after he was out","2","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_lpIofSVArRPFxE43IgmaElgsi54Yu6DSgB6rhS_ZYxvBQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@readmycomment3157","@readmycomment3157","3 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwZlyuRqU5bgpbKJMd4AaABAg","This guy has total self belief, but not delusional.","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_n3mUoXCw3GGiAbkxKwNPEhbITTx-rR9wpdB3V9K8Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kittymaher9395","@kittymaher9395","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyBDYkLVgMY2jqxOeB4AaABAg","Great guy, very investable ,","6","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_kERGU45AptLM1HxIF0SveXMs0H0BVJzB39r3X_0Cg0Wg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@thomasfinn3344","@thomasfinn3344","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxSPb8Kjwz0i8-3A-F4AaABAg","It turns over 43,000,000 dollars. How embarrassing for Simon and the others.","60","Reply","13 replies"
"https://yt3.ggpht.com/ytc/AIdro_n8RKbBNN8eL7V4tgsgDZ8ytKv9N4RHLQaVWFjSf_d34Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jimmycrackers3358","@jimmycrackers3358","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugz03IC77qs89NAk8-J4AaABAg","just come here for my break from gordon Ramsay and top gear","32","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mpps9Pl8GpX9rNyqrVEni7-teZbsm6USLqQEo00sOAkg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@weloveannanetrebko","@weloveannanetrebko","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyeZH38jLnUqdpS11N4AaABAg","Aaaand now Wonderland is worth £43m. Best investment yet","8","Reply","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_kvV9NgibKfi548sHogXdnPzbrukmuY3SQ-JrIPijuWjQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@davidevans3175","@davidevans3175","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwHcq_gdB1XRoZRcJd4AaABAg","One of the best names for a magazine ever.","5","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mds5Mzm7aqRIf6d6ueWNgzNnGDtgnCFoiZII9klhERGw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@evilmeerkat007","@evilmeerkat007","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugxk3usr0cVd0QA7XTl4AaABAg","nice handshake","3","Reply",""
"https://yt3.ggpht.com/hU7BuoU2pfg8NJPVXKt5YPNKtc9z12QYmWzVQWYA7OVumkootCPFuK_9rvIRsygULxFb4xqOqw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@arkadeyellow2931","@arkadeyellow2931","1 year ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzDp-IndinOihIq2pN4AaABAg","Peter Jones schooled the other Dragons in this video on how to be creative and how to think outside the box. AND he did this it on the spot. Impressive.","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_mg5WEdLzm4ERqknyGMJA81Wu-rUVL3aZH8epTzPZxI6w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@chanchito4401","@chanchito4401","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugxg04VKJeZXiSNxZnp4AaABAg","He reminds me of a Batman villain","17","Reply","5 replies"
"https://yt3.ggpht.com/IUcvKZgp9Ps9dliJVJk5poD2ZEvLQSeSInYrfSGhVvoJqNyXfgi7-MZjS86sw71laBIy4pyMzQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@unboxmuseumm","@unboxmuseumm","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwePW-5DyOyRT1a9E94AaABAg","Wow Peter is absolutely sharp, and I think Rachel fancied him lol.","35","Reply","5 replies"
"https://yt3.ggpht.com/ytc/AIdro_m7FEImJyevb1ZRIJ6VExK9BnCIQCIPFYtMkA-RUybI_cA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@greatergoodfijithegreaterg6272","@greatergoodfijithegreaterg6272","2 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzdVsLkuJV3jMkOy-N4AaABAg","Net assets £220 Million in 2022.  The publication garners an annual revenue of $43 million. That's hot","1","Reply",""
"https://yt3.ggpht.com/thq1ARfOG_cqiGZp6F9iWzs9DdehFY_rWLsiBL483Vsv4NstaHnkbBXSwGcKyBLGqwvlIXQwsw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@_IcyCube_","@_IcyCube_","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzHYrfX0fP1idKuUhJ4AaABAg","I was watching this video thinking ""publishing is a dying market"" then I thought ""wow, Peter looks young"" Which is when I read the description, and saw that this happened 16 years ago. 

I then went and did a little research, and this company is still going to this day, they now have 3 ""high-quality"" magazines, and they still cater to both men and women, with Peter Jones still being invested in the company.","6","Reply","1 reply"
"","https://www.youtube.com/@richardbrennan7288","@richardbrennan7288","2 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzG9MbNo-1gslrHz3B4AaABAg","Wow... I just saw how much of a success this magazine is and was... the company is worth around 220 mill...","","Reply",""
"","https://www.youtube.com/@razz0rric106","@razz0rric106","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzUKsydvUoSIgk0Jtd4AaABAg","What an insightful & polite bloke","","Reply",""
"","https://www.youtube.com/@cefflello861","@cefflello861","2 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxvIauqHZDToIKgc_h4AaABAg","Dragon ;  What would you do if you don't raise the £175.000                    

Huw  : I will raise the £175.000 !
Took him 5 minutes to prove most of them wrong.  
2023 Wonderland net worth £220 million.","2","Reply",""
"","https://www.youtube.com/@orietbardot1534","@orietbardot1534","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugx_h3e3c6-OepU_bNZ4AaABAg","Great stuff, well done Peter, great options you put before this young and oh so capable man. Looking forward to see this magazine on the shelves.","4","Reply","2 replies"
"","https://www.youtube.com/@akhilshaji7302","@akhilshaji7302","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzykJpMWFkUleQsl-94AaABAg","Glad this is part of peter Jones' net worth","3","Reply",""
"","https://www.youtube.com/@zoeyelh","@zoeyelh","5 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyyBXz3UgamXbCAOrF4AaABAg","why give it away in the title?","113","Reply","8 replies"
"","https://www.youtube.com/@IslaSky007","@IslaSky007","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgydsGPDatNAMg0SdWB4AaABAg","Oh well, don't need to watch it since the result is in the description.","3","Reply",""
"","https://www.youtube.com/@adityapathak6648","@adityapathak6648","4 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwAIwq5EPb1MoR94Ud4AaABAg","It seems to me that Rachel was thirsty for this guy.","50","Reply","6 replies"
"","https://www.youtube.com/@classicartfoundation639","@classicartfoundation639","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxZAarIJzU4vPPpd5J4AaABAg","I love watching Dragons Den whilst sitting on the bog curling out a huge monster for the U bend lol","5","Reply",""
"","https://www.youtube.com/@leenasmiles","@leenasmiles","1 year ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzNHgV2jlOUzyc-LqJ4AaABAg","Top Ten best Pitches,in DRAGON'S DEN History!!!!","1","Reply",""
"","https://www.youtube.com/@tomqelectronica","@tomqelectronica","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgwUS-ztnX1WSsFlZLd4AaABAg","peter went in hard and made that an astonishing deal","","Reply",""
"","https://www.youtube.com/@adelezierler1547","@adelezierler1547","5 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxcVDoXoCY04F34Jg54AaABAg","It'll be very interesting of the outcome of this magazine, and i wish both Peter Johns nd the young entrepreneur of the best of luck. Peter Jones has of course all the best connections on can imagine. I certainly will cross my fingers.","1","Reply","2 replies"
"","https://www.youtube.com/@zhejiangzelda5309","@zhejiangzelda5309","3 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgyW2jQ1s8JDZNFkuvJ4AaABAg","The guy is so smart and inspirational with his negotiations and presentations.","2","Reply",""
"","https://www.youtube.com/@genyagalak9407","@genyagalak9407","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=Ugy-k573ow3GL_Oh0LF4AaABAg","Well Done Peter,,, hope everything works out well. And Wonderland Magazine will be successful","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_nhoOi8Lhcr7w0l0Ur6N0ern1n6gqe49p8sDZDsXjKezsAllwS3frRAi1p45L_qVDrCfQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@richardbrennan7288","@richardbrennan7288","2 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzG9MbNo-1gslrHz3B4AaABAg","Wow... I just saw how much of a success this magazine is and was... the company is worth around 220 mill...","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_kJgYdy1ZWtacvs4NxBQNUbMMVmpIwoe_hiKtpjiRA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@razz0rric106","@razz0rric106","4 years ago","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgzUKsydvUoSIgk0Jtd4AaABAg","What an insightful & polite bloke","","Reply",""
"https://yt3.ggpht.com/ytc/AIdro_nV0IYA9z8iUjgYauS7NyG3PI5T37RBXc5-GpBD41I=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@cefflello861","@cefflello861","2 years ago (edited)","https://www.youtube.com/watch?v=2gi_p37mFFQ&lc=UgxvIauqHZDToIKgc_h4AaABAg","Dragon ;  What would you do if you don't raise the £175.000                    

Huw  : I will raise the £175.000 !
Took him 5 minutes to prove most of them wrong.  
2023 Wonderland net worth £220 million.","2","Reply",""
