"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3"
"","https://www.youtube.com/@katieh3236","@katieh3236","2 days ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgyO76gUVKr4bAuy8qN4AaABAg","The language course is perfect for private ESL schools in Canada. The Den investors dont see multiple areas fast enough","",""
"","https://www.youtube.com/@Shrooms-up6sv","@Shrooms-up6sv","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgwDO00WjhP1fCcPVp94AaABAg&pp=0gcJCSIANpG00pGi","please upload the baracudda security pitch, also there was a guy that came in with a bunch of people in t-shirts that said ""believe"" and he had ""an idea"" for I think a weight loss DVD that hadn't even been created yet and just wanted a handout, totally hilarious","10",""
"","https://www.youtube.com/@Surfmus","@Surfmus","1 month ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgwvMXV0O83gSMyJyIV4AaABAg","The fix stick is a placebo. Just like Rockefeller, selling snake oil.","1",""
"","https://www.youtube.com/@KMyer","@KMyer","1 month ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgyVe0gB-DmbJleX78V4AaABAg","""Take the Supremes with you""... still giggling","",""
"","https://www.youtube.com/@miraclemiler71","@miraclemiler71","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgywRe1VAcCEcgFNo9Z4AaABAg","Bruce is by far the worst dragon on DDC. Rude, patronising, and completely lacking in class. He is living proof that money doesn't buy class.","23","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_myGPkCxK0P-iTsp8n6f72_z44dexUwwUo8QTbtge4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@leeporter4199","@leeporter4199","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgwO6pC7RO1mC3A9FPV4AaABAg","Bring out the last victim","10",""
"https://yt3.ggpht.com/ytc/AIdro_l6wZhQ5HQIhhnTEI-dS0ZwQU7Z0C7wspWl8yPlW5U=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Aa-bp5mp","@Aa-bp5mp","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgxYpNSaKiNxLzHGNs54AaABAg","When a dragon falls sleep; use profanity against an elderly man, it tells a lot about their parents.","50","6 replies"
"https://yt3.ggpht.com/ytc/AIdro_lx8D0JRYp3KCfIcRJtzjKtB0wl0oai_RbvkfyjT6eb3x8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@aquarius_bb6658","@aquarius_bb6658","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgwYNPwo8hwG_pC1TUN4AaABAg","the sarcasm","12",""
"https://yt3.ggpht.com/G0Ug5Mcx0tXmFlaJnmgM2PvKvya8b5hVbX2kUMiS1SHBU2rGXpLXTni0OxZklRNnYDheKAvo7A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@april_boyle","@april_boyle","2 years ago (edited)","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugw09naJPdKhHvy6f6V4AaABAg","The second pitch illustrates how shark tank has gone too soft. No sob stories etc…just proper get down to serious business. Old school dragons den was so much better.","31","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_nT6PO3t8639m9hNEajnXQU21HINM_8lV730xVBrsU9gYg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Lincolntowncoupe","@Lincolntowncoupe","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgxULFJJVjgBn6FmGE54AaABAg","I've never seen someone have such trouble flipping a piece of paper","4",""
"https://yt3.ggpht.com/ytc/AIdro_k17LRt0RfgjiXqGs8HHXkkTah03er-0m45xEjVAvQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@stevesalt8003","@stevesalt8003","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugz2a16LkhhiH7Wsyl94AaABAg","Thank you gentlemen. Excuse me?","8",""
"https://yt3.ggpht.com/ytc/AIdro_m1Wx2ZNoWHmaHyUYZV0AZ_ml8Y_wzWil8b4s8TKg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@philliphooper4317","@philliphooper4317","3 days ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugxt1AquS9yc5vX7LcF4AaABAg","The grammer guy is proof people with bad ideas and no self awarness aren’t shy","",""
"https://yt3.ggpht.com/ytc/AIdro_nT6PO3t8639m9hNEajnXQU21HINM_8lV730xVBrsU9gYg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Lincolntowncoupe","@Lincolntowncoupe","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugwq6KVwJGKxnC386GZ4AaABAg","I'm so happy the Fix Me guys didn't get greedy. We've seen tons come back after getting multiple offers and say ""we're increasing our ask now"" which tends to piss off the dragons and they all just pull out.","9","3 replies"
"https://yt3.ggpht.com/ytc/AIdro_mPiL_CymXrvmxOqPZ6gSvb8hl9192kS9ROpL5KwCF6hJM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@katieh3236","@katieh3236","2 days ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgyO76gUVKr4bAuy8qN4AaABAg","The language course is perfect for private ESL schools in Canada. The Den investors dont see multiple areas fast enough","",""
"https://yt3.ggpht.com/ytc/AIdro_kLslNqKIJKgpOtap18kYu6Ht5TLDDmdQSqrRlckrstBKU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Shrooms-up6sv","@Shrooms-up6sv","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgwDO00WjhP1fCcPVp94AaABAg&pp=0gcJCSIANpG00pGi","please upload the baracudda security pitch, also there was a guy that came in with a bunch of people in t-shirts that said ""believe"" and he had ""an idea"" for I think a weight loss DVD that hadn't even been created yet and just wanted a handout, totally hilarious","10",""
"https://yt3.ggpht.com/ytc/AIdro_mzO0B_d_EafrjfkEU7tykIpQ6VGCky-ugiR2lkKjXcGw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Surfmus","@Surfmus","1 month ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgwvMXV0O83gSMyJyIV4AaABAg","The fix stick is a placebo. Just like Rockefeller, selling snake oil.","1",""
"https://yt3.ggpht.com/ytc/AIdro_kWTg_8bUxGgyOjbOpbEF4pTFahQXZeHKFVLC0uvqQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@KMyer","@KMyer","1 month ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgyVe0gB-DmbJleX78V4AaABAg","""Take the Supremes with you""... still giggling","",""
"https://yt3.ggpht.com/ytc/AIdro_kqwgudwetsHQSnJWEgRCEsu9abPikQccKg0hoeqSk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@miraclemiler71","@miraclemiler71","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgywRe1VAcCEcgFNo9Z4AaABAg","Bruce is by far the worst dragon on DDC. Rude, patronising, and completely lacking in class. He is living proof that money doesn't buy class.","23","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_myzQeVbq1tTYmjD50E4NkqtlHuXQYGup8CQnlfJ10=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jollyjungler3166","@jollyjungler3166","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgzXj3n0XitfNHuBjtF4AaABAg","""OK, bring out the last victim."" Judge Oleary calls the next trial.","9",""
"https://yt3.ggpht.com/ytc/AIdro_m9br0IcKitNKqhQDQ0lfrsNyDqQqWyyohlY2qXMRnbXmM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ThePrimeMinisterOfTheBlock","@ThePrimeMinisterOfTheBlock","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgzYCLf-Pp-sYIUXVet4AaABAg","Hey, it's Canadian Sully. Only, he didn't save a plane, he saved English","6","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_kSUcxrO-_5yXw-m0FThZNpFn3qg9Pq1avK4-BvY8g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@andrewsmith7115","@andrewsmith7115","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgxLdZxq2tSSyGP5Sh54AaABAg","I never understood this whole merchant selling point.","8","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_niPY6HT4t9VpwWD1voG5DG94Yr7IwU9A48JTKEEl8QbsY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Cypher791","@Cypher791","5 days ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgxKbo-UwGxISU5v54Z4AaABAg","Richard…. You gone done fucked up!… ️… I’m Oot…","",""
"https://yt3.ggpht.com/84X1B0oH5zbt_9z3sm9m7aP3fzQb4M_2VnyVeuO9NWWTlAZxObdKjZEbBXZhgPxPfp-Ih6Q15g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@KingK339","@KingK339","10 months ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgzPtVxGnX_5xsinYiZ4AaABAg","Ohh boy,   this is a bad advertisement for Harvard","1",""
"https://yt3.ggpht.com/ytc/AIdro_mFm1QI2rPjJ6CXA8haChxyxnoxY0sj8Zt3Lw3j-Vc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dushyantvyas2438","@dushyantvyas2438","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugyhm3rRrvJo43kgsDB4AaABAg","Antivirus is a crap deal. Nobody asked for detecting and cleaning efficiency of the viruses.","3",""
"https://yt3.ggpht.com/ytc/AIdro_kWkfuoMcx0LTEFtnddlwy0H4oBU23FLYcwCrKfTawbfQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Haseltine333","@Haseltine333","1 year ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgxDIlI3tdWtFmFBvCp4AaABAg","Omg I think Canada has the most  of all of the dens and tanks","1",""
"https://yt3.ggpht.com/0gqfQ5YFIsWP6OZsufSbxzgezTEbISi0WywCxmp4EW2u7ytDf4YcKJOewEB6BKHmr-6yWsuCSOs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ArabCritic","@ArabCritic","2 years ago (edited)","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgzCK7Wx1KI6A2BOaWd4AaABAg","Bruce flamed the first guy, wow. .","3","1 reply"
"https://yt3.ggpht.com/p3zpoSAod6NkexhNdYipWlfTF7Ga_WJZIskUseBN61_uAFBIrwwcrXEnHgC9JUGsWDVLfxXv=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sammyk4831","@sammyk4831","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugw1JTaTSgGMpBdXa7h4AaABAg","they were all sooo rude..disgusting","4",""
"https://yt3.ggpht.com/ytc/AIdro_mgPPUW9piHdbyCaxCVd520XAyP39a9Wy42r-xQ3t8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ultorrotluultorrotlu","@ultorrotluultorrotlu","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgycjLdgb-lQkgPsIzd4AaABAg&pp=0gcJCSIANpG00pGi","Kaspersky has been offering this for a long time, for free. You just need a flash drive.","6",""
"https://yt3.ggpht.com/fpVJHl_QXhtfkrwL9zPU7yGKbGVfVNVSoMqfzVtwdcPzPSdcJJ0JZnINu3kznqTz0MQ_ehyRKg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MilGrip76","@MilGrip76","9 months ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgwpSoxE0QeKPGRegzN4AaABAg&pp=0gcJCSIANpG00pGi","The irony of a voice over for 'Speak for Success', who speaks incoherently with a lisp.","",""
"https://yt3.ggpht.com/ytc/AIdro_n3m7xeWn5ptA_zwpmU81y3O6-jbv8WvjnnpyQKbi9YeNOmEZNThwjQW3EwN3-DVI6pDA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@coreythompson7645","@coreythompson7645","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgyEuXT4zSTN5Bxjcr14AaABAg&pp=0gcJCSIANpG00pGi","But you can do good....doing good deeds....","2",""
"","https://www.youtube.com/@rosetta_diabolo","@rosetta_diabolo","1 year ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgzUS6_MT6rFz5rkU1J4AaABAg","“You ain’t done good here”","",""
"","https://www.youtube.com/@SvPVids","@SvPVids","1 year ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugxeo095U7-VCjKA4aZ4AaABAg","he could have gotten rid of that royalty if he negotiated","",""
"","https://www.youtube.com/@stefan7848","@stefan7848","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugz4x-w5wzF-ue2D5xd4AaABAg","does the fix me stick actualy delete every virus that exists?","1",""
"","https://www.youtube.com/@TomRelic","@TomRelic","2 years ago (edited)","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgzYB6VJsbFB8TNGJk94AaABAg","What about when Kevin said I  wan to know ""why I can make money""? And the man said thank you gentlemen excluding Arlene? Then Kevin says we missed twenty slides in the middle. Middle of what?  He was at the beginning!  Great grammar!","",""
"","https://www.youtube.com/@TheMusicalElitist","@TheMusicalElitist","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugz1jGb5Xzq5vV3Z1eJ4AaABAg","I felt sorry for the first guy","27","2 replies"
"","https://www.youtube.com/@dannil9878","@dannil9878","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgxLgZIl8nIVI84w1Pp4AaABAg","Montre y’all","1",""
"","https://www.youtube.com/@newguycanada","@newguycanada","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugx_CL-Fv9XwO3lbnsJ4AaABAg&pp=0gcJCSIANpG00pGi","Mr Wonderful was just not getting the fact that Fix Me needs to be physical. You cannot run a program off a computer when its not running the OS. I have used it and did the trick.","",""
"","https://www.youtube.com/@sirxavior1583","@sirxavior1583","4 months ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgxOBVcD30B32Iy0c594AaABAg","Fix Me Stick was a dumb deal. I'm surprised the dragons didn't mention the fact that this device has no option for updates. By the time this device is shipped from the factory and hits the retail store shelves half of the vulnerability scans it's performing will already be out of date. With Norton it's constantly downloading and updating for new viruses signatures to scan against. Kevin sort of asked the right questions, a dedicated IT person that has TPM configured, Bitlocker and does proper backups is 1000x better.","",""
"https://yt3.ggpht.com/EYjXjW2r28vTuW2RjEqsiSyGjWBTBtdxnaHdk5xjBiT-wg6BbzMALh2dvv02bDbaiFtzglCi1Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rosetta_diabolo","@rosetta_diabolo","1 year ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgzUS6_MT6rFz5rkU1J4AaABAg","“You ain’t done good here”","",""
"https://yt3.ggpht.com/ytc/AIdro_lBQzjft42v8fWrevxDTFgZE3HIz4Wyv0X7o15meCp7cko=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@SvPVids","@SvPVids","1 year ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugxeo095U7-VCjKA4aZ4AaABAg","he could have gotten rid of that royalty if he negotiated","",""
"https://yt3.ggpht.com/V9cZa9oS2a8i14X3XrH_7sz5Z0z4hRHPUdx10GL_9vm0Tm-v65_31uf6u-wH2mYLkaJ4c3orhQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@stefan7848","@stefan7848","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugz4x-w5wzF-ue2D5xd4AaABAg","does the fix me stick actualy delete every virus that exists?","1",""
"https://yt3.ggpht.com/UkDi2sdfzBgZfBSB9ySw39kexDhDBBhJh4tCHVpTDtxVoYP8vMAo_-C3YxlzOwaXYUp50Lmf=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TomRelic","@TomRelic","2 years ago (edited)","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgzYB6VJsbFB8TNGJk94AaABAg","What about when Kevin said I  wan to know ""why I can make money""? And the man said thank you gentlemen excluding Arlene? Then Kevin says we missed twenty slides in the middle. Middle of what?  He was at the beginning!  Great grammar!","",""
"https://yt3.ggpht.com/EEZp3jc-PNiEF7YNEMx3D6mM26x8h30OZxUVc4M3eECBES3gBacmXk2qJyjjkVw1PEtWB5tK=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TheMusicalElitist","@TheMusicalElitist","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugz1jGb5Xzq5vV3Z1eJ4AaABAg","I felt sorry for the first guy","27","2 replies"
"https://yt3.ggpht.com/rETRfQwnU_NBzm4BEoyFCp7XhdagtPn8KlXSU5kV8WHGKSFQQ3xnGHuP43ynYqQd2Y1dfn4q8Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dannil9878","@dannil9878","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgxLgZIl8nIVI84w1Pp4AaABAg","Montre y’all","1",""
"https://yt3.ggpht.com/ytc/AIdro_lZqh28PY183MwYs0QNNXPitIe-pFWC6tvud3fVf60=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@newguycanada","@newguycanada","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugx_CL-Fv9XwO3lbnsJ4AaABAg&pp=0gcJCSIANpG00pGi","Mr Wonderful was just not getting the fact that Fix Me needs to be physical. You cannot run a program off a computer when its not running the OS. I have used it and did the trick.","",""
"https://yt3.ggpht.com/ytc/AIdro_nDKCB_whQZJM8sfyr8dWtQj-Q2xiy1Ayr1Al_CKRc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sirxavior1583","@sirxavior1583","4 months ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgxOBVcD30B32Iy0c594AaABAg","Fix Me Stick was a dumb deal. I'm surprised the dragons didn't mention the fact that this device has no option for updates. By the time this device is shipped from the factory and hits the retail store shelves half of the vulnerability scans it's performing will already be out of date. With Norton it's constantly downloading and updating for new viruses signatures to scan against. Kevin sort of asked the right questions, a dedicated IT person that has TPM configured, Bitlocker and does proper backups is 1000x better.","",""
"https://yt3.ggpht.com/ytc/AIdro_kDVsj9hLvoBQOLzjE2nL1bDBX9GW_KSmsdaKSmAdiuJmsO7Wk2UinkxnzouI6qS8O9Pg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Vallez-r1n","@Vallez-r1n","8 months ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugz7PYZ5-EhLti3pHjR4AaABAg&pp=0gcJCSIANpG00pGi","Give him a chance","",""
"https://yt3.ggpht.com/ytc/AIdro_lyCU5JHZlx2leM-K5DTuxUUlUVCaTESfZIRzZJfN5CVIc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@derekmiller5033","@derekmiller5033","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgyEjnm3NWxMnLbS-Yh4AaABAg&pp=0gcJCSIANpG00pGi","I truly hope the investors are acting.","",""
"https://yt3.ggpht.com/ytc/AIdro_liH7w89c2pxEkiG-UdKGEzjqyS0Z54CJhBxshvRfmLLiP0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@josephferreira4917","@josephferreira4917","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugxd9bxh21S3MxXGOjB4AaABAg","Kevin the best for Canada 🇨🇦 den","1",""
"https://yt3.ggpht.com/ytc/AIdro_kHpuPioTNAEZTRUqGx-uj-C_0ioaG5LhBtwoKR4zwopGU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lukewoodworth2101","@lukewoodworth2101","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgwUSt4KjNDy9JfEg_14AaABAg","First guy kinda looks like Biden","8",""
"https://yt3.ggpht.com/ytc/AIdro_lS5rNHWPSTmg6u0iySwhi7C6NzdXqp9zvQf6adtpw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mordmartin","@mordmartin","1 year ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugy4di4ayzaem5wVLk54AaABAg&pp=0gcJCSIANpG00pGi","Big mistake on the second one. Bruce was the tech guy.","",""
"https://yt3.ggpht.com/ytc/AIdro_nh4HOl_FEtOhGdBRU7_CZTxroXKlRQy3qGr_seCLc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@roostermcscratch9060","@roostermcscratch9060","6 months ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=UgyoaVdQhOgZis9TAu54AaABAg","I’m oat.","",""
"https://yt3.ggpht.com/VZwyGOVeikMAZpCqWmcaXX24_pljwx5hhg8cE9xfMffpq0CubOpKo4ZPB1X5sxd4O4tS1U5urQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ellekay4758","@ellekay4758","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugy1GQvArtUFlrygDR14AaABAg","Example of why the Ivy League hype is utter nonsense.","14","2 replies"
"https://yt3.ggpht.com/_CMo1268iSGwshGvrQiP3By0pw04oe6PoUbXKDXhx0h-pRQLRHXK1TSdHwmPmcUOMZDylMxilQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@trudoug","@trudoug","2 years ago","https://www.youtube.com/watch?v=BoBQFDrTGLI&lc=Ugy03BNPWkELcabH3Ch4AaABAg","The dragon on the end appears a bit illiterate.","",""
