"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3"
"","https://www.youtube.com/@RDR1456","@RDR1456","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzAiL3JaGYYEWpJPnp4AaABAg","I’m guessing Touker is still in bed?

... and Tej thinks he can definitely help them with distribution, but is still out?","483","8 replies"
"","https://www.youtube.com/@theangrybrownman1411","@theangrybrownman1411","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz5lje5XucVq1DyaKF4AaABAg","""Hang on a minute...isn't it just letters and drawings on some papers? I mean isn't that what this is?! It's not a business and I'm ooot!"" -  Duncan","213","1 reply"
"","https://www.youtube.com/@vegn_brit5176","@vegn_brit5176","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugzxbh6Hs1bNohFmMdp4AaABAg","Piers got the deal. He's on the accounts information at companies house. Well done to him, I can see him banking a good profit with this venture!","100",""
"","https://www.youtube.com/@freedrider1530","@freedrider1530","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyVCXtrs_Znpoa4dJx4AaABAg","My son Uvuvwevwevwe Onyetenyevwe Ugwemuhwem Osas is going to love the 4 volume series of this book.","490","9 replies"
"","https://www.youtube.com/@teiubescducu","@teiubescducu","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz5Sf8bjskATniXhRl4AaABAg","Jenny is so out that she is not even in this season.","359","5 replies"
"","https://www.youtube.com/@abdiqaniismail695","@abdiqaniismail695","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxYw2Wy3-ZlTiesdTV4AaABAg","Tej: i dont know if you know this but we're the largest children's vitamins company. So we do alot of marketing there i think i can add value.","361","13 replies"
"","https://www.youtube.com/@haydenjones8801","@haydenjones8801","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxB2N9kc7QwN893jvp4AaABAg","When you're watching this just remember... Jennie has two big strapping lads at home","338","6 replies"
"","https://www.youtube.com/@michaelmwe","@michaelmwe","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwzRpuOzuhUCLhkpjd4AaABAg","Why does Piers Linney always look like he’s about to go off in a murderous fit of rage?!","131","8 replies"
"","https://www.youtube.com/@yungnoodlearm","@yungnoodlearm","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz4TUNgbRKQcbqq_nx4AaABAg","I canne read, and foor that risin arm oot","767","12 replies"
"","https://www.youtube.com/@Gregoryisaac2669","@Gregoryisaac2669","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwfGvfRVFG17Pdl6jZ4AaABAg","I've got 3 kids. Each with 3 letter names. That's 60 buck for about 15 pages in total. Bedtime stories will be quick as fuckery. I'm in","426","59 replies"
"https://yt3.ggpht.com/ytc/AIdro_mB08O8E1PDnuE9l5JSJJXig7XqvKSf4P-1spcT72fO_C4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Fireglo","@Fireglo","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxGCbvbdNRTDwM99T54AaABAg","Peter:  xD","169","sees a guy potentially taller than him, immediately sits up to look more imposing"
"https://yt3.ggpht.com/ytc/AIdro_lkvZL6_kz1dOZZNlAfaTAAvzD815r_d0GFkV8C9bR31YRZeGPylgyyE4sM5v8Yxu6Veg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@RDR1456","@RDR1456","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzAiL3JaGYYEWpJPnp4AaABAg","I’m guessing Touker is still in bed?

... and Tej thinks he can definitely help them with distribution, but is still out?","483","8 replies"
"https://yt3.ggpht.com/gyF-9WS72gnCwTauY96MEdikPrummvz3sCYDZw1WQoKLecnTw99a7lNYCf6q7h8izq5k9-AVD6I=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@theangrybrownman1411","@theangrybrownman1411","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz5lje5XucVq1DyaKF4AaABAg","""Hang on a minute...isn't it just letters and drawings on some papers? I mean isn't that what this is?! It's not a business and I'm ooot!"" -  Duncan","213","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_k6JHNQwqsAbdDje5JCcgbqiqkUglvXMhy4Aol1BBog2A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@vegn_brit5176","@vegn_brit5176","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugzxbh6Hs1bNohFmMdp4AaABAg","Piers got the deal. He's on the accounts information at companies house. Well done to him, I can see him banking a good profit with this venture!","100",""
"https://yt3.ggpht.com/ytc/AIdro_k0DiqLs9u5pDtvJcehPhN2ReMsB__Up3u_JFtg9ys=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@freedrider1530","@freedrider1530","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyVCXtrs_Znpoa4dJx4AaABAg","My son Uvuvwevwevwe Onyetenyevwe Ugwemuhwem Osas is going to love the 4 volume series of this book.","490","9 replies"
"https://yt3.ggpht.com/ytc/AIdro_neknAtT6X2fILk6BaxApWQtqPNSi_sIOf9C0xwkHg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@teiubescducu","@teiubescducu","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz5Sf8bjskATniXhRl4AaABAg","Jenny is so out that she is not even in this season.","359","5 replies"
"https://yt3.ggpht.com/ytc/AIdro_mDGDdd2-8gxkdKul6yAKnzxqPO7u92Bf1uf-S-oTc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@abdiqaniismail695","@abdiqaniismail695","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxYw2Wy3-ZlTiesdTV4AaABAg","Tej: i dont know if you know this but we're the largest children's vitamins company. So we do alot of marketing there i think i can add value.","361","13 replies"
"https://yt3.ggpht.com/ytc/AIdro_mi6oiX1QfZF_pc2QNZJyIKcrbo2D1Bl1RfLvfQpLI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@haydenjones8801","@haydenjones8801","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxB2N9kc7QwN893jvp4AaABAg","When you're watching this just remember... Jennie has two big strapping lads at home","338","6 replies"
"https://yt3.ggpht.com/ytc/AIdro_mdfg0HjVnKcSir3QgzWCBVJvq4el3iYEcIAgl9nDk0uUI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@michaelmwe","@michaelmwe","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwzRpuOzuhUCLhkpjd4AaABAg","Why does Piers Linney always look like he’s about to go off in a murderous fit of rage?!","131","8 replies"
"https://yt3.ggpht.com/ZXKqxgBkdrN9l41baAlNQyN1_Rmdh_UPfONgooRStVGNxFsyHukEINaHSwQWomBLr7G0lERs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yungnoodlearm","@yungnoodlearm","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz4TUNgbRKQcbqq_nx4AaABAg","I canne read, and foor that risin arm oot","767","12 replies"
"https://yt3.ggpht.com/ytc/AIdro_nxD7eTXBA5iUaLZmCQrPDXyKw9eMZ7JKRriegncRoCnn_XRrAEQ7ckpgil4YDZdF1_DQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Gregoryisaac2669","@Gregoryisaac2669","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwfGvfRVFG17Pdl6jZ4AaABAg","I've got 3 kids. Each with 3 letter names. That's 60 buck for about 15 pages in total. Bedtime stories will be quick as fuckery. I'm in","426","59 replies"
"https://yt3.ggpht.com/ytc/AIdro_lF1R7sYnEkSihiONCu6BVrR0bmBQ1Nfp85HAh6P6UYX98=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@FILIPOSCAR","@FILIPOSCAR","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxlY_qqC-OhCuqyVwt4AaABAg","Piers is an extremely clever lad, waiting for all the dragons to declare themselves out before trying to get a piece of the pie. Leave no stone unturned, or as Deborah would say ""Yeah, but this isn't fair!"" lol. Well played Sir Linney.","50",""
"https://yt3.ggpht.com/7Ou6QxWfQp1TfOJ-Nh5OlJTPpfarPLfAPPrqGFWHHmgO2bNZb2_J6zUeoL73xR-hBpc8Hc4z7w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@CrazzedKor","@CrazzedKor","6 years ago (edited)","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwSeGOgDDWA7RMPfFR4AaABAg","This company is very very successful today, and Piers Linney is named with them so it got accepted or further negotiated a deal","149","4 replies"
"https://yt3.ggpht.com/-vKXhr6gxgA0HT3xTePXGnSb9D7HqHmpngXo0mShR-q-SzUxSo1L13rFZv9K5tUHRdI-QIRD=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@UserRandomSenders123","@UserRandomSenders123","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyEezW2e-srtn0Ge2V4AaABAg","Peters reaction to him explaining the letters is priceless","137","5 replies"
"https://yt3.ggpht.com/yQLPw9v8dLG3dAgdl383flnFzemoTGiLM5euoWSOF5or0V63_AtN4-Q1WZT2LLNShX-QjO71Dn0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@JustMitchPool","@JustMitchPool","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzNd4HwqyQvZsuxslt4AaABAg","“Hi I’m Jenny, my name isn’t in the book for your pitch...for that reason...I’m out”","97",""
"https://yt3.ggpht.com/ytc/AIdro_mE3wjoryzB1xooisi120XigTV2GZ50MpsNJhBvYeM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@johnandrews6312","@johnandrews6312","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugxexfe9iuxLuHHoIoZ4AaABAg","Let’s hear from the Dragons......
Peter: I will offer £5 for 90% of the business 
Deborah: meh 
Tej: thinks he can add real value, gets rejected
Jenny: always out 
Touker: need an office?","83","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_lp5rj-SnlRcnmXvbae-lW1mbc2KHW0EVN7cbapFgvm1A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@juffjaff","@juffjaff","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzZV_Gw6L0N-0aTkcd4AaABAg","Their enthusiasm for their own product is off the charts.","134","12 replies"
"","https://www.youtube.com/@maybenah","@maybenah","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxJDpgE146J2quljZ14AaABAg","I wonder if jenny has ever read these comments and then just logged out","47","2 replies"
"","https://www.youtube.com/@yongslicer","@yongslicer","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugw3cyZZJs0aJmDwwi14AaABAg","Quite disappointing that the other dragons didn't try to negotiate the non-negotiable offer. Really pleased with Piers on this one, there's no harm to see if it's possible and he got a better deal.","48","3 replies"
"","https://www.youtube.com/@-_Alyssia_-","@-_Alyssia_-","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxpvVpkpUxExB9xa1p4AaABAg","So I went to their site and the longest possible name I could rip them off with was 11 characters.","43","2 replies"
"","https://www.youtube.com/@JL-gf3yc","@JL-gf3yc","1 month ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzgwZp6DOhjlQjNlEh4AaABAg","The good old days when valuations were taken seriously by the investors","1",""
"","https://www.youtube.com/@allewis86","@allewis86","6 years ago (edited)","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwN5b1l4-H5Ud40QQB4AaABAg","I love watching old Dragon's Den episodes where the Dragon's are underwhelmed or pass on a product which turns out to be quite successful in today's market. I personally have bought these books for my two children and think they're absolutely brilliant and worth every penny. To answer your question Peter, yes, in 5 years time 100k for 4% COULD have gotten you a return.","320","23 replies"
"","https://www.youtube.com/@tiztisdale1784","@tiztisdale1784","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzYD_sC_axEN-ESYNN4AaABAg","""Hi Dragons, my name is ---""    Jenny: ""Hi. My name is Jenny. And for that reason, I'm out.""","35",""
"","https://www.youtube.com/@TomorrowWeLive","@TomorrowWeLive","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugx1sv9Yn-IAVA47su14AaABAg","I like that Deborah spoke up on their behalf. She's always been my favourite.","285","7 replies"
"","https://www.youtube.com/@mma4179","@mma4179","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwZQrP42bUfwfx90qh4AaABAg","One of the books had Jenny’s name, but the book was out of stock.","14",""
"","https://www.youtube.com/@bobosmodernlife","@bobosmodernlife","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz2NQctSTBaLIcvZ7l4AaABAg","Did the other investors accept the terms is the big question.","18",""
"","https://www.youtube.com/@riri6345","@riri6345","5 years ago (edited)","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugx98ncV0B9Uw3NverV4AaABAg","Jenny is obviously not there because she’s still out....","67",""
"","https://www.youtube.com/@bax442","@bax442","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwIenOZn-bD818eOl14AaABAg","Doubrah was wrong, pierse actually got 4% in the end. Company was a best selling book in 2018. Company is currently making over 9mln us dollars.","215","9 replies"
"","https://www.youtube.com/@MoonlapseVertigo23","@MoonlapseVertigo23","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz3PCqjphFJp_rFgMh4AaABAg","When you've bought the book even before seeing this video","8",""
"","https://www.youtube.com/@ashleelmb","@ashleelmb","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxEjlGiHXPGlW6SKRp4AaABAg","That was the politest I've ever seen Duncan tell any entrepreneurs that he's out.","8",""
"","https://www.youtube.com/@Anonymous-or4ru","@Anonymous-or4ru","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugyx4OjicBxrZaLTtch4AaABAg","HAHAHA, never have I seen such a weird vibe from all parties after agreeing on a deal","10",""
"https://yt3.ggpht.com/ytc/AIdro_l1tprOcronpNLJAKBTr843fDPoK7s5q8mLno6mTi_8yw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@maybenah","@maybenah","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxJDpgE146J2quljZ14AaABAg","I wonder if jenny has ever read these comments and then just logged out","47","2 replies"
"https://yt3.ggpht.com/U6yyyy1g8nZA2PGSYozqyi-BT7xY4PkquBy5jZZ5ZIOLjI-5Q0yuTd92RvhXXeiiqdX-h7LbWw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yongslicer","@yongslicer","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugw3cyZZJs0aJmDwwi14AaABAg","Quite disappointing that the other dragons didn't try to negotiate the non-negotiable offer. Really pleased with Piers on this one, there's no harm to see if it's possible and he got a better deal.","48","3 replies"
"https://yt3.ggpht.com/ytc/AIdro_mDZYstJiKNUhwWETBaeIeyDirFDvKlsx6zvD-ldZLoOBA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@-_Alyssia_-","@-_Alyssia_-","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxpvVpkpUxExB9xa1p4AaABAg","So I went to their site and the longest possible name I could rip them off with was 11 characters.","43","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_lulGKEiiQOvY1UQ9mO0IiwyUHdQa1h18qs7pex6yg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@JL-gf3yc","@JL-gf3yc","1 month ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzgwZp6DOhjlQjNlEh4AaABAg","The good old days when valuations were taken seriously by the investors","1",""
"https://yt3.ggpht.com/ytc/AIdro_nR5JKtPfhNq6CCwpMqRXzhlyzDtjvK8ztOtnTOSeDs3wM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@allewis86","@allewis86","6 years ago (edited)","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwN5b1l4-H5Ud40QQB4AaABAg","I love watching old Dragon's Den episodes where the Dragon's are underwhelmed or pass on a product which turns out to be quite successful in today's market. I personally have bought these books for my two children and think they're absolutely brilliant and worth every penny. To answer your question Peter, yes, in 5 years time 100k for 4% COULD have gotten you a return.","320","23 replies"
"https://yt3.ggpht.com/ytc/AIdro_kD3BFCfff-sP6znFaVqABDceU7NIXzPuEioTQ04Qw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tiztisdale1784","@tiztisdale1784","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzYD_sC_axEN-ESYNN4AaABAg","""Hi Dragons, my name is ---""    Jenny: ""Hi. My name is Jenny. And for that reason, I'm out.""","35",""
"https://yt3.ggpht.com/r5jIoYrhFjR12QoRLZMywEWHXo3mWJFcYSAShc0D86Dt0fu44rqi89jl0Yqlwabgr94seEGhRdY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TomorrowWeLive","@TomorrowWeLive","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugx1sv9Yn-IAVA47su14AaABAg","I like that Deborah spoke up on their behalf. She's always been my favourite.","285","7 replies"
"https://yt3.ggpht.com/ytc/AIdro_kHlVjx23e9xVJc32qnWaQUUnvhIcJaTvj2MU_jzRT1d-PXR1_sjz20Zd9VUy4cCHsHIQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mma4179","@mma4179","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwZQrP42bUfwfx90qh4AaABAg","One of the books had Jenny’s name, but the book was out of stock.","14",""
"https://yt3.ggpht.com/ytc/AIdro_klTI2praLNaqlzPG27min8riU6yJuEV7e_mNkfKVc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bobosmodernlife","@bobosmodernlife","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz2NQctSTBaLIcvZ7l4AaABAg","Did the other investors accept the terms is the big question.","18",""
"https://yt3.ggpht.com/ytc/AIdro_lJiY89CGweOF5B9JQYkdx-SCrDiALjM3MOO2BJuGQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@riri6345","@riri6345","5 years ago (edited)","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugx98ncV0B9Uw3NverV4AaABAg","Jenny is obviously not there because she’s still out....","67",""
"https://yt3.ggpht.com/ytc/AIdro_lJ29A3bAm491UOekzrZpXoz8UNeImkxtKsmfnp-8s=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bax442","@bax442","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgwIenOZn-bD818eOl14AaABAg","Doubrah was wrong, pierse actually got 4% in the end. Company was a best selling book in 2018. Company is currently making over 9mln us dollars.","215","9 replies"
"https://yt3.ggpht.com/ytc/AIdro_mT5j0ryk5gtTukjzJXNHna4PI0WauhukDGrD0vO1uqJQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MoonlapseVertigo23","@MoonlapseVertigo23","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugz3PCqjphFJp_rFgMh4AaABAg","When you've bought the book even before seeing this video","8",""
"https://yt3.ggpht.com/THvTWAF9DJLV1IQnJDyZXmHDxKzPZ8BSmhmnkRwFcjF_jIllF1tMB9tcZVb9_DY1O_xpYctFnA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ashleelmb","@ashleelmb","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgxEjlGiHXPGlW6SKRp4AaABAg","That was the politest I've ever seen Duncan tell any entrepreneurs that he's out.","8",""
"https://yt3.ggpht.com/ytc/AIdro_nRTySUcH8jIA_XQDHr85_u53McJIyz-Ot20OYgkMcYwdM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Anonymous-or4ru","@Anonymous-or4ru","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=Ugyx4OjicBxrZaLTtch4AaABAg","HAHAHA, never have I seen such a weird vibe from all parties after agreeing on a deal","10",""
"https://yt3.ggpht.com/ytc/AIdro_mbdw79JGc5mlEFb4L_fDS_eNfnZ3cB5TODqlDQLt_5YWQ-7_FLklstw7UB2tMe0YfK6w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Sidecontrol1234","@Sidecontrol1234","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzPDgJr32yhfz1ln6x4AaABAg","This was a success for both the Piers and the book guys, selling over 2 million copies world wide.  Pretty amazing punt!","9",""
"https://yt3.ggpht.com/ytc/AIdro_leb4U0Gz1mBgna_WCy59NBhFDJ9EZfUMepuVSmwBA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MrBlitzpunk","@MrBlitzpunk","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgynE1Nk0jPFrugFPIJ4AaABAg","Kelly looks like she could teach fortune telling and chemistry in Hogwarts","9","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_mD4x76qbdNXDTjk7L8EWq0CD9hcfVJAvWFeCGO-wWJYfiu=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ivygoko","@ivygoko","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzYyKsT0g08tJABB1J4AaABAg","I might be addicted to this things","32","3 replies"
"https://yt3.ggpht.com/ytc/AIdro_knhQthcI1exizBExFgkzH5frSDMwFaj4UdEaaQk41cpg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Cakaholic365","@Cakaholic365","6 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgyARuplfKNHjBRdkkd4AaABAg","Bought this book 3 years ago for my nephew. They’re brilliant. Highly recommend.","31","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_k2wXqZ5ZLsUQarHW8vY_lMSjZsIae_pwYdofj95Z8Few=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@brendanquinn5804","@brendanquinn5804","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzQaCa0h4StzWiGOdp4AaABAg","Kelly looks so miserable. She must have lemon juice for blood.","7",""
"https://yt3.ggpht.com/hyYNEPJPR65Rwf5YGtVD2OCzYZ1IDZQEW1_VI7G-PIdOc92HENMOnrQf5PFeBnvQF1iePGRUUQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@stableianF1oracle","@stableianF1oracle","5 years ago","https://www.youtube.com/watch?v=cgH69u-mPUI&lc=UgzY8AjlOrZBMiLqEdx4AaABAg&pp=0gcJCSIANpG00pGi","Why is there 60 billion adverts in a short video. Pain in the arse","1",""
