"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3"
"","https://www.youtube.com/@cekojuna6930","@cekojuna6930","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgznYKFCE_vFbYoCXmt4AaABAg","The few pitches where singing is done right and ain’t cringe. What a legend.

In hindsight wish he selected anyone other than Peter.","11","1 reply"
"","https://www.youtube.com/@over50andfantabulous59","@over50andfantabulous59","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugy6Voj4VOiYZErXI_N4AaABAg","No applause after the song. Come on now.","31",""
"","https://www.youtube.com/@TravelChimp","@TravelChimp","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxyT5T-2B5SVgj_CIt4AaABAg","not a single clap  all that effort eh","15",""
"","https://www.youtube.com/@johnwest194","@johnwest194","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgypSd5AbXyDq_0tOit4AaABAg","5 dragons who could not even smile or applaud the performance that equals pretentious snobs - no surprise here","16",""
"","https://www.youtube.com/@user-oo8wt3hr1t","@user-oo8wt3hr1t","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxOBK_D64s76C3ht8x4AaABAg","Apparently Peter just ghosted him after the show and he never heard from him again","11",""
"","https://www.youtube.com/@samantoniades3796","@samantoniades3796","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwaMe-2z-odYB2I4O54AaABAg","respect joe, a cool calm cowboy, genuine and upfront, a rarity, i wish him all the best","39","1 reply"
"","https://www.youtube.com/@munsi0121","@munsi0121","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugwzf7v5VsYDk4iHkux4AaABAg","Bro dressed like a batman villain","7",""
"","https://www.youtube.com/@Dean_dialectic","@Dean_dialectic","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwR8qQhwRLcFckAovJ4AaABAg","spiritless dragons. That little harmony was worth a slight applause at least.","49","4 replies"
"","https://www.youtube.com/@TomRelic","@TomRelic","2 years ago (edited)","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzDy6zOMvWT-c7Xeqd4AaABAg","Why not get a prepaid order for 13% discount? It sounds like he's offered a large order not an investment?","2",""
"","https://www.youtube.com/@jeffgachihi8225","@jeffgachihi8225","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxlZL3gY88BpzdmjnR4AaABAg","Joe's nervous smiling is so endearing...","12",""
"https://yt3.ggpht.com/ytc/AIdro_m8X9mT-HZG5lKIiCAJykIcmXqiL55IlVyGqWptac3ezJgf6r2Can8euNwXp4DTBFAbEw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tjt338","@tjt338","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxSbsMmiRIqUK1UirR4AaABAg","His wee giggle is the cutest","54","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_kQnZccXZm69UHboidipTrMd2ugvG1cuZFexqNDLJhP4d4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@savannahjackson8513","@savannahjackson8513","1 year ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugy-BObr7dV5rJ4qnq54AaABAg","Peter shook his hand… but never saw him again.  His team of minions cancelled the deal on Joe over a conference call three days before it was to be finalised. 

Joe opened a restaurant in London and is still making his jerky. 

Looks like Peter was being a jerk-y.","6",""
"https://yt3.ggpht.com/CVhi1TUsp-kY-y0ip63s_FuX41Yl5w_gaFOPaOExviCQAPxYsRTsNc1DyJHdtRfwDj7LZHM9=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@BigBalthazarr","@BigBalthazarr","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwdGKPO_Cxv2Tvzn5R4AaABAg","that was brutal how none of the dragons clapped when they finished the song!!!","19","2 replies"
"https://yt3.ggpht.com/FKRFvjzvK4GmRkE5PMmto39R4G7VB6owDTyvlzsFsWvOYRX68KabVi3RI0FpldtdSvNSOOLq=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Tootles6702","@Tootles6702","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyVxYBnN22wiqgCpu54AaABAg","I’m from Texas and I adore his Nudie suit and gambler style Stetson. Any Texan who makes jerky, has my vote","9",""
"https://yt3.ggpht.com/ytc/AIdro_lBsbqq2KpY7Qb3GFhoB4Sw0hHP6M3LW43CQbJhApjueQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@cekojuna6930","@cekojuna6930","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgznYKFCE_vFbYoCXmt4AaABAg","The few pitches where singing is done right and ain’t cringe. What a legend.

In hindsight wish he selected anyone other than Peter.","11","1 reply"
"https://yt3.ggpht.com/JtK1v_cUeu2hXd8YE-uAPRQaj2qhR0B0r5jvWaQv_nf4CdciGL3gSxZ7l2P5NkNFvJO1almP=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@over50andfantabulous59","@over50andfantabulous59","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugy6Voj4VOiYZErXI_N4AaABAg","No applause after the song. Come on now.","31",""
"https://yt3.ggpht.com/pY28_qPNTcHIBZrySs7SzqB6baljCCl9EsTDMljLdIwdp9Lg6u_Vh6zTn8t0geRV5Nq5ixi_o2E=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TravelChimp","@TravelChimp","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxyT5T-2B5SVgj_CIt4AaABAg","not a single clap  all that effort eh","15",""
"https://yt3.ggpht.com/ytc/AIdro_nnh8yQ3rsZcpJqEnscYTwjlVcn45a6vg-W2eCBBZ4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@johnwest194","@johnwest194","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgypSd5AbXyDq_0tOit4AaABAg","5 dragons who could not even smile or applaud the performance that equals pretentious snobs - no surprise here","16",""
"https://yt3.ggpht.com/ytc/AIdro_mo-IExCVvyv0mi6C1cn7ZypVvappliLYb38HyU3Me4gRY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@user-oo8wt3hr1t","@user-oo8wt3hr1t","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxOBK_D64s76C3ht8x4AaABAg","Apparently Peter just ghosted him after the show and he never heard from him again","11",""
"https://yt3.ggpht.com/ytc/AIdro_kQf_2BvC24WMXjqGGBOV4pGyN_xddam9eW46Mum9Au6nE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@samantoniades3796","@samantoniades3796","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwaMe-2z-odYB2I4O54AaABAg","respect joe, a cool calm cowboy, genuine and upfront, a rarity, i wish him all the best","39","1 reply"
"https://yt3.ggpht.com/243mTiJYA4TygSO2tC3cJWS88B5rjTWNsPOCCbH2MXnFpj_BzEr7myfWj6eJwFOHH-XVpdR0dOo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@munsi0121","@munsi0121","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugwzf7v5VsYDk4iHkux4AaABAg","Bro dressed like a batman villain","7",""
"https://yt3.ggpht.com/ytc/AIdro_lq_ys0z-F8TY71iMY238mtSI7xHTtIfK5xpj_ArOwQ_Y1a86jQgSV_wej4oKrByN5fYQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Dean_dialectic","@Dean_dialectic","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwR8qQhwRLcFckAovJ4AaABAg","spiritless dragons. That little harmony was worth a slight applause at least.","49","4 replies"
"https://yt3.ggpht.com/UkDi2sdfzBgZfBSB9ySw39kexDhDBBhJh4tCHVpTDtxVoYP8vMAo_-C3YxlzOwaXYUp50Lmf=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TomRelic","@TomRelic","2 years ago (edited)","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzDy6zOMvWT-c7Xeqd4AaABAg","Why not get a prepaid order for 13% discount? It sounds like he's offered a large order not an investment?","2",""
"https://yt3.ggpht.com/ytc/AIdro_kKB-HY8GZQKQszkhhfOYn-jlCswxbDDNNK4gzEru0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jeffgachihi8225","@jeffgachihi8225","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxlZL3gY88BpzdmjnR4AaABAg","Joe's nervous smiling is so endearing...","12",""
"https://yt3.ggpht.com/ytc/AIdro_l2U7Wh4Ew0DswbUqQKa96Ku6xOJyNJAGnn8AA818TcHA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TheAtticradio","@TheAtticradio","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyE1pkR_MZ3AA3_o614AaABAg","The deal didn’t go through with Peter jones after all . Last minute decision off air apparently","10",""
"https://yt3.ggpht.com/ytc/AIdro_nnmaDEwuoBdbU53m7E5af7q63ldHdiVrM_7au5nJnIWQ4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@zacharyjacobson7506","@zacharyjacobson7506","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyylkDLIiDbYphYUMl4AaABAg","I met Texas Joe Walters before and he is a really nice guy.  It was at one of his restaurants.","7",""
"https://yt3.ggpht.com/fR3w9ukrI5iS1YJ1AzPz-RmxNaagl4hcqOacDfZWmKv_s9y_8sGeQGtMtgQWZx11IW8qaa5J=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mrlevity1984","@mrlevity1984","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgztM62BFFzC1yb7csJ4AaABAg","So, Peter offers him an amazing deal, but then pulls out after the cameras stop rolling. Shame.","35","5 replies"
"https://yt3.ggpht.com/UnLLQylKOqGx0HgYxU1iN0tY_Mimeukc79tc4qPxOwst6XnB18vMW2fR-e_mmXie7N8eyDQlFiQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adedaremayowa1347","@adedaremayowa1347","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyNH2RSLWvcMR9KoIR4AaABAg","The guy is hilarious","15",""
"https://yt3.ggpht.com/ytc/AIdro_l2U7Wh4Ew0DswbUqQKa96Ku6xOJyNJAGnn8AA818TcHA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TheAtticradio","@TheAtticradio","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugyjg1iR4J1-UlL4Pex4AaABAg","What a great character and a great deal too !!","41","1 reply"
"https://yt3.ggpht.com/_EFQOeexYFlp90UXJ7rMnAwKWf8x4q3k2HABn3nJAlemwsUMqCYDQ8KvwdvWTfA8gEhwkFoHx5M=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Naillic","@Naillic","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxHqb1STE0oQx-aQUp4AaABAg","The “yee haw” at the end was priceless. Love it.","5",""
"https://yt3.ggpht.com/fQyWk3J4u3WAN5iz09UBZC0s1BL7BMTW186Ev3Nltc1szE3srfhChYgu-jz83RO-FypLb-zy3Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adamcarlin8241","@adamcarlin8241","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwicnfO9JplTQymMmN4AaABAg","What a nice guy man","12",""
"https://yt3.ggpht.com/ytc/AIdro_nlSIXjbndQuY7sQX-diuVcx3aDJIqqj6VVCmvqTMakiXY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@joshbroughton8346","@joshbroughton8346","6 months ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx5RkIq27U6HU1HH9h4AaABAg&pp=0gcJCSIANpG00pGi","What a legend, shaking everyone's hand at the end was class - top bloke!","3",""
"","https://www.youtube.com/@moose6790","@moose6790","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwTLVf6jF1vf6uDchh4AaABAg","No applause for the band???","5",""
"","https://www.youtube.com/@Guted77","@Guted77","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxRUl3b_CkTbapDDa14AaABAg","Man's got the joker laugh","19",""
"","https://www.youtube.com/@giselletdc1871","@giselletdc1871","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx0oNOo6WFDt3h3llx4AaABAg","""Put that jerky in your mouth""","5",""
"","https://www.youtube.com/@kashiffarid8175","@kashiffarid8175","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugz3AfN9g4_Hi9Lmyv94AaABAg","What's with those random smiles?","6","1 reply"
"","https://www.youtube.com/@billyjesus5442","@billyjesus5442","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwuKbJoAkoAJYvz3Th4AaABAg","dude is chilled","3",""
"","https://www.youtube.com/@martinrooney6883","@martinrooney6883","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw4_ZAPPCCh-zCJ7Vt4AaABAg","That guy will forever have a friend in me.","3","1 reply"
"","https://www.youtube.com/@0xd34dc0d3","@0xd34dc0d3","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugxv40PX5pTOGGZrQux4AaABAg","Didn't know Suggs was a yank!","3",""
"","https://www.youtube.com/@musictube250","@musictube250","2 years ago (edited)","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugwwj3KUd9b0fXW40jF4AaABAg","Peter’s deal was worse. “Tex” originally asked for the equivalent of 2,343.75 per 1%, But Peter’s offer was only worth 2,083.33 per 1% of equity. Peter actually undercut Kelly by 12%.","28","2 replies"
"","https://www.youtube.com/@jessebella9322","@jessebella9322","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyadxgwVG70j6hYLt14AaABAg","How rude, they clap at the utter most bollox usually, well actually always and yet something quite catchy and cool like this, nothing.","5",""
"","https://www.youtube.com/@Uvray","@Uvray","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzhrlXdNXFD1s2LaQt4AaABAg&pp=0gcJCSIANpG00pGi","That was a great one. How can you not love a character like that man.","24",""
"","https://www.youtube.com/@kobusvanstaden3747","@kobusvanstaden3747","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw5uBuBhOQ61wz-GTJ4AaABAg","Kelly Hoppin was born in South Africa? Wow... You go fellow Saffa girl!","5",""
"","https://www.youtube.com/@LucemFerre82","@LucemFerre82","2 years ago (edited)","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwiN9Mf2FAJuSGn5dR4AaABAg","This guy was in ""the greasy strangler"", a really messed up but fun comedy, I knew I had seen him somewhere.","6","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_nlSIXjbndQuY7sQX-diuVcx3aDJIqqj6VVCmvqTMakiXY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@joshbroughton8346","@joshbroughton8346","6 months ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx5RkIq27U6HU1HH9h4AaABAg&pp=0gcJCSIANpG00pGi","What a legend, shaking everyone's hand at the end was class - top bloke!","3",""
"https://yt3.ggpht.com/C4FvPj6H3y5jRbPkCXMVbgi5-DhvEyc8sY3hayNNO2JswCVmO8P74t9WRLNEnEjwQhT1ZlvOqQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@moose6790","@moose6790","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwTLVf6jF1vf6uDchh4AaABAg","No applause for the band???","5",""
"https://yt3.ggpht.com/ytc/AIdro_mCDLb5ZaZ-zlT_JJXOo3Xf1IQV2wexgFHn29N-w2fLErw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Guted77","@Guted77","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgxRUl3b_CkTbapDDa14AaABAg","Man's got the joker laugh","19",""
"https://yt3.ggpht.com/ytc/AIdro_notBhUNWxhWZ26bBvhPviqWcyJ2pftL8QUjz007WMF1NqR=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@giselletdc1871","@giselletdc1871","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugx0oNOo6WFDt3h3llx4AaABAg","""Put that jerky in your mouth""","5",""
"https://yt3.ggpht.com/ytc/AIdro_kt-N9U2QxokD2WQS0Y4gh2KXbuz4ctiBIgmmI6hgo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kashiffarid8175","@kashiffarid8175","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugz3AfN9g4_Hi9Lmyv94AaABAg","What's with those random smiles?","6","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_kx7LRXG9JxEQPwGG5Y-3-amHKIcX2nDJF5PElO758mf4e-_81WiP_1aIdW3MoO0j1Pgg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@billyjesus5442","@billyjesus5442","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwuKbJoAkoAJYvz3Th4AaABAg","dude is chilled","3",""
"https://yt3.ggpht.com/JF527mCx3TBu6A1klb6uti6fsZ3a-w1sq5Qfa0Ck84lf_A0EmwnEjvzqPkhDbJGF6Lo-OrUCkA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@martinrooney6883","@martinrooney6883","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw4_ZAPPCCh-zCJ7Vt4AaABAg","That guy will forever have a friend in me.","3","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_mHABxys7o5BOumMvW-CcSaJcTwNat-vFvWX1bRKzwOsvGYa84=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@0xd34dc0d3","@0xd34dc0d3","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugxv40PX5pTOGGZrQux4AaABAg","Didn't know Suggs was a yank!","3",""
"https://yt3.ggpht.com/ytc/AIdro_m6FkvGZTYhP86g1GuSYRo1Xwufz_4zTII-AsfMY_kjFg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@musictube250","@musictube250","2 years ago (edited)","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugwwj3KUd9b0fXW40jF4AaABAg","Peter’s deal was worse. “Tex” originally asked for the equivalent of 2,343.75 per 1%, But Peter’s offer was only worth 2,083.33 per 1% of equity. Peter actually undercut Kelly by 12%.","28","2 replies"
"https://yt3.ggpht.com/GohTkLM58dnFIG4UVgT4xcs1j4Z0UvbIj3Rm4GOTc1A0ltYKJVnMzTBhRpsL_qLqtG_dRILEIw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jessebella9322","@jessebella9322","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyadxgwVG70j6hYLt14AaABAg","How rude, they clap at the utter most bollox usually, well actually always and yet something quite catchy and cool like this, nothing.","5",""
"https://yt3.ggpht.com/Rit_hFLRP5Tzf1oaa0ImJCVDXXXCWsyESTiZQKnfs4q_Gg5ZqIFN3aFmwr-v_oTYY2tUcO67bVQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Uvray","@Uvray","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzhrlXdNXFD1s2LaQt4AaABAg&pp=0gcJCSIANpG00pGi","That was a great one. How can you not love a character like that man.","24",""
"https://yt3.ggpht.com/ytc/AIdro_lALfOZtFGae1iTASfP7kVOcNQoVPksqoKk6_NFeGk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kobusvanstaden3747","@kobusvanstaden3747","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugw5uBuBhOQ61wz-GTJ4AaABAg","Kelly Hoppin was born in South Africa? Wow... You go fellow Saffa girl!","5",""
"https://yt3.ggpht.com/ytc/AIdro_lTVeac9TBBd07-AHzhpJtJaLgoqVGs9xKCtVA_W9cscirrK8ltE9feTCBKXtWrgp2aHQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@LucemFerre82","@LucemFerre82","2 years ago (edited)","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgwiN9Mf2FAJuSGn5dR4AaABAg","This guy was in ""the greasy strangler"", a really messed up but fun comedy, I knew I had seen him somewhere.","6","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_ksVy80AzM7OnQuJBza7eTWClZtnnPBESmYJse7DTkB3Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TsoLan1","@TsoLan1","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzHFPllb3S-zn03xDV4AaABAg","Been hoping to see this one uploaded for a long time - such a memorable pitch. I had the opportunity to try some of his product a few years ago, very nice indeed.","20",""
"https://yt3.ggpht.com/wO2clo4drTC-FVMNKWVzbxctwwpc4VRSHfXwbbUV6-BaCbZmH2zHD-_ghUkzHvWbd7RyH0ut8Bs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MindSetReset","@MindSetReset","2 years ago (edited)","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgymJjMIAaBVkj89kAF4AaABAg","That intro tho... I blame Mr Levi Roots","8","1 reply"
"https://yt3.ggpht.com/JF527mCx3TBu6A1klb6uti6fsZ3a-w1sq5Qfa0Ck84lf_A0EmwnEjvzqPkhDbJGF6Lo-OrUCkA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@martinrooney6883","@martinrooney6883","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgyLg8iRRmilN7r7kOd4AaABAg","Refreshing to see a letter of intent actually being a letter of intent lol","1",""
"https://yt3.ggpht.com/ytc/AIdro_n5jhBMgdrE7WFnKKuwEKK0iT9LUeTW0oTCmGRsck3QGRhqsGcoCesxpa6j0WBHnWJxxg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@edward9643","@edward9643","2 years ago (edited)","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=UgzzeWn4Cuopjsguint4AaABAg","The dragons typically talk up themselves, their value AND the level of work required to grow the company. History is littered with rejected deals that went on to make huge money without their help","14","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_m9br0IcKitNKqhQDQ0lfrsNyDqQqWyyohlY2qXMRnbXmM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ThePrimeMinisterOfTheBlock","@ThePrimeMinisterOfTheBlock","2 years ago","https://www.youtube.com/watch?v=iml4Pr0QJ0M&lc=Ugy6M_iYdDiWM0gTeOB4AaABAg","Oh I like this guy. That's how you deliver a pitch","6",""
