"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3"
"https://yt3.ggpht.com/qs77tAiimXCI0ZaEgIz8JT2yCUdtSyDbL0qizOKpb5wBdvvWU0a7zdLR4LcNAJgJp_GvIQfcGw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dulcettonezzz8229","@dulcettonezzz8229","1 year ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgyCnA1gVQYxHRTxcjF4AaABAg","Blended food is absorbed differently to whole foods. You cant put everything in a shake or supplement","15",""
"https://yt3.ggpht.com/_Dhf5-ebz2TxYzl6HjQcgOgGNsf62Q7XcVVMMumdglxrl2E4hWgxxCLAtBfIx6nnLmwU_A_mNNg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kathymaxted9485","@kathymaxted9485","1 year ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=Ugxwd-hm1IeG4ScY_dl4AaABAg","Meal shake...what an yucky idea... 


Just eat Food...?","6",""
"https://yt3.ggpht.com/ytc/AIdro_nWkiOR-Cb_gpo3tIceSM7Xx77vYDmrAWxQszrrJsM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@crystalawen","@crystalawen","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgytpVgy4kMVlDThZ2R4AaABAg","What a liar ; he constantly got caught out ...","13",""
"https://yt3.ggpht.com/ytc/AIdro_miLhKGfyPsv3etk3xC5jPFJrnJ6xnvnUGd1thkaMw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@andyb6120","@andyb6120","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgwWuz7aQJC2CCum8O54AaABAg","We need someone to put in some Shrooms. Now that would be the best clip ever!  All the 5 Dragons doing something to each other!!!!","32",""
"https://yt3.ggpht.com/ytc/AIdro_n5ALN746gIXv0q38mvRrcEbgeJJ7RPyNRAWLNR0as=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kingkong9715","@kingkong9715","1 year ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgwJuVw01pyu2N4_S394AaABAg","Miss tej","5",""
"https://yt3.ggpht.com/ytc/AIdro_kE7v96_uJnyTVlfDBqQKKUajkaAqyGaaSLFOAsTak=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@garypollard1821","@garypollard1821","1 year ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=Ugw1mijcLnEZLpxS7Yd4AaABAg","So, let's give our DNA to someone, or a company, who, or which is subject to no regulation or oversight whatsoever.","3",""
"","https://www.youtube.com/@olimot8081","@olimot8081","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgyozjkK1hbovS4usbN4AaABAg&pp=0gcJCSIANpG00pGi","So when touker chips in with some information Debbie rips his head off but she’s happy when tej does?","5",""
"","https://www.youtube.com/@cliverobertson6277","@cliverobertson6277","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=Ugy3ggLCqkEXNjGKuRF4AaABAg","Tej   ....Now having a giggle to himself","3",""
"","https://www.youtube.com/@Jammin-thru-Life","@Jammin-thru-Life","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=Ugz1t-ukqecMIp0WRMJ4AaABAg","Collecting DNA..I'll pass!","26",""
"","https://www.youtube.com/@free_gold4467","@free_gold4467","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgxFZ7u-Iyyn__3opLd4AaABAg","I'm shocked that he got investment, absolute rubbish.","5",""
"","https://www.youtube.com/@leesmith813","@leesmith813","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgxQBBUZHGi8XbfFShJ4AaABAg&pp=0gcJCSIANpG00pGi","Is this series after Covid 19? This is the first deal I've seen where there was no hand shake or hug after the deal was done.","2",""
"","https://www.youtube.com/@ks-qu4kj","@ks-qu4kj","13 days ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgyZQY-zsewSsGiB6Lp4AaABAg","why were they saying he was so great and credible when he couldnt answer key questions by Tej?","",""
"","https://www.youtube.com/@_-4232","@_-4232","1 year ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgzfWg043M84a79TzXV4AaABAg&pp=0gcJCSIANpG00pGi","Tej popped off this episode lol","2",""
"","https://www.youtube.com/@adz5978","@adz5978","1 year ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgwJV7WbugJ01in4Mw94AaABAg","He got humbled real fast but I’m glad Peter made the offer. He’s honestly the best","3",""
"","https://www.youtube.com/@chrismcadam8413","@chrismcadam8413","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgzJdPJoestVfGntVDd4AaABAg","The arrogance from this man, saying how much of an opportunity it will be for Tej!","7","1 reply"
"","https://www.youtube.com/@rjmunt","@rjmunt","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgzZvjTAA3bTf6BFGFJ4AaABAg","Freshly prepared powder.","2",""
"","https://www.youtube.com/@xkimxangelx","@xkimxangelx","2 years ago (edited)","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgzbvjXxh57lbqd7QQF4AaABAg","that look of triumph on his face.","4",""
"","https://www.youtube.com/@punchtalestudio","@punchtalestudio","6 months ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgxQWQvUyzp5C10Lg8J4AaABAg","He’s got eczema all over his","1",""
"","https://www.youtube.com/@imanishay","@imanishay","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=Ugw492SrydhDovZMsNJ4AaABAg","Peter soon changed his mind didnt he","2",""
"https://yt3.ggpht.com/ytc/AIdro_n-2UD_FIItz6clTjt8L56_m6ug77L7_U4jyZAGRac=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@cliverobertson6277","@cliverobertson6277","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=Ugy3ggLCqkEXNjGKuRF4AaABAg","Tej   ....Now having a giggle to himself","3",""
"https://yt3.ggpht.com/HLXp-ZuD3xFyymLRuHp0CMRTma7KFS8fJBIaeHUJYz4VMuollNolJjGdzbk98_QKi9Dfq0jK=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Jammin-thru-Life","@Jammin-thru-Life","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=Ugz1t-ukqecMIp0WRMJ4AaABAg","Collecting DNA..I'll pass!","26",""
"https://yt3.ggpht.com/ytc/AIdro_lMA5OSVmyyXC0rAIS0A5GbJIgw6kZHDAZApvCfMsw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@free_gold4467","@free_gold4467","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgxFZ7u-Iyyn__3opLd4AaABAg","I'm shocked that he got investment, absolute rubbish.","5",""
"https://yt3.ggpht.com/ytc/AIdro_nlr0kXeVoNWbrh9bRXsj8SZGos3XXk9J9gNf7IBDg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@leesmith813","@leesmith813","2 years ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgxQBBUZHGi8XbfFShJ4AaABAg&pp=0gcJCSIANpG00pGi","Is this series after Covid 19? This is the first deal I've seen where there was no hand shake or hug after the deal was done.","2",""
"https://yt3.ggpht.com/ytc/AIdro_kIc0I_ZNAUNL8FuabwmrCCQPrmorkqNU43fJjjKsE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ks-qu4kj","@ks-qu4kj","13 days ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgyZQY-zsewSsGiB6Lp4AaABAg","why were they saying he was so great and credible when he couldnt answer key questions by Tej?","",""
"https://yt3.ggpht.com/ytc/AIdro_ll8UyQZRg8UkYd_P7Ycohh-EEHxRrRSnQd7QiAXgliSOA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@_-4232","@_-4232","1 year ago","https://www.youtube.com/watch?v=XZLlKwxNkzk&lc=UgzfWg043M84a79TzXV4AaABAg&pp=0gcJCSIANpG00pGi","Tej popped off this episode lol","2",""
