"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2"
"https://yt3.ggpht.com/HH6RhquuAgrWaZDpB8vKd8R-G2CWEoKqV5XIEOk-t9QGrKKOUgoih9IUlLlBkzDaXQTJzT7Sfw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@SomewhereSlowly","@SomewhereSlowly","3 days ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxlyqWp9zVERAx4Va14AaABAg","Google reviews show more than 200 people calling this company a scam.","1"
"https://yt3.ggpht.com/ytc/AIdro_ltsZmfxtMjOqgKu2ECF-kdpQFhiRl7wx1Ju3zZxaP4qKY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@KasperViggoJensen","@KasperViggoJensen","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgzVTKuW-TbM96erT-V4AaABAg","When Peter said the spanner could leave and she spoke I spat my tea out.","75"
"https://yt3.ggpht.com/QXAqEX1g3fpbwcHR6-psQP1UaszuPcw8hv_F_vofE-P4Ug7f1OSOa24Z9f2y5bLTdVYXAhY5TA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Jamie_Winsh","@Jamie_Winsh","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgwngAFQojHXh2I5zBR4AaABAg","I felt the arkwardness of that meeting. Fancy going for another investor and not telling the original investor","107"
"https://yt3.ggpht.com/ytc/AIdro_nESwgWXZ8Mp3Z80-p20d7M01GBWfNykpdgZu6ZuB7oi-_E=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@OmarAli98","@OmarAli98","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxVz5yUfSmvEeYeV1J4AaABAg","I've used service stop one before... they took my car for a joy ride and did no work... unlucky for them I had a dash cam and tracker fitter. straight to trading standards with these cowboys!","111"
"https://yt3.ggpht.com/ytc/AIdro_mzrWpUQ9me2mnKr-5j4PW_9ophdVyza88SSerppGk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mikevarga2058","@mikevarga2058","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgzgtKYkkieBOJNX_Z54AaABAg","They went on dragons den for national exposure and free advertising. Nothing more.","31"
"https://yt3.ggpht.com/ytc/AIdro_kn92S3KXg-2hfNwMrKDpQWLEb4QtzRQTQ1atf0Tax3qQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@elastronaute1198","@elastronaute1198","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxG5ay-jMHcDcys4tJ4AaABAg","It was childish of Peter to say 'you have 4 minutes to decide' - I'd have instantly rejected that offer because of the manner it was made. It's unprofessional and immature.","50"
"https://yt3.ggpht.com/xtrrcU-nIjANTpQPYPq-9F6YxsEgJK_euY6TOka454iFP3rmwu8_s1JvIP5eYsg-77A_oPl9nw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@1yearago491","@1yearago491","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgzCE0HfQvaLA7fZ0Q14AaABAg","Deborah was clearly tired of these wheeler dealers","58"
"https://yt3.ggpht.com/ytc/AIdro_nuTQDv_95EXRTmFmqR9AUwk71C-Dv8I49_lIkKqC-B1t4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rommelorbigo6857","@rommelorbigo6857","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=Ugy2yX_w-bZmVJOq-IN4AaABAg","She was still gracious after what happened. Wow","50"
"https://yt3.ggpht.com/k9QDuqxJCp-G8VJ0icviY2Vuka6-giyBv9s8fAxWh-k2GkEaNy7iqQWIzNE84BnfwCIhZHQO0Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@irritatedmushroom2","@irritatedmushroom2","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxrrgAjJIfq5GR6fat4AaABAg","Childish amateurs who have got their comeuppance with swathes of scathing negative reviews from customers on google. I’m sure Deborah is now glad to have nothing to do with them!","77"
"https://yt3.ggpht.com/ytc/AIdro_kEBkoGsNTuqrG5Rxjo-9GfsfLyI6NH5ZJYYCU6lsMfZQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@benp827","@benp827","3 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgwgDWQArix4IvTUt1N4AaABAg","Apparently, since she didn't give them a four-minute deadline, they thought they had forever to let her know they were going back on the deal.","7"
"https://yt3.ggpht.com/ytc/AIdro_mF_xgRNUBlMpIYLzJIDacObio2dqueoNEiLhTI6Ub-N1c=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@geoffhalpin5976","@geoffhalpin5976","3 months ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgzvyQVkcui4i2YwGXx4AaABAg","No apology???","2"
"","https://www.youtube.com/@teanshin","@teanshin","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=Ugzwh9OtFbNXqgRAawd4AaABAg","Two childish wannabes. Looking at their reviews you can tell that years gone by but they still didnt grow up. Amazed that they traded for so many years.","60"
"","https://www.youtube.com/@vickynomore","@vickynomore","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgwNIdif9vI78mMiH1Z4AaABAg","Deborah is such a class act  Having her on your team is half the entrepreneurial battle won","146"
"","https://www.youtube.com/@moffman87","@moffman87","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgzrG4t3dmCF_zvnwhd4AaABAg","There needs to be more of these ""after the deal"" segments. That was just as good as the pitching","37"
"","https://www.youtube.com/@thomasseitz9877","@thomasseitz9877","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgylKXvDPIplT7GIUPF4AaABAg","They screwed Deborah out of the business even when she gave the best offer.
Only Karma can make  amends. How ungrateful.","34"
"","https://www.youtube.com/@richierich4810","@richierich4810","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxWDb5DESezm67p8Ph4AaABAg","You owe her 5 grand i think was the outcome of that meeting lol","10"
"","https://www.youtube.com/@stuartsmith5308","@stuartsmith5308","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxxKz_Xd2F9BQV-DBl4AaABAg&pp=0gcJCSIANpG00pGi","I won't use their garages anymore - i fear, the unanswered phone calls and emails, if something went wrong with my car service","21"
"","https://www.youtube.com/@Em-bx4kp","@Em-bx4kp","4 years ago (edited)","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgyX_SGe5IO3OmhyaAV4AaABAg","Wow just look at these guys' reviews on google, got a habit of not responding","87"
"","https://www.youtube.com/@Starlight-iw9gx","@Starlight-iw9gx","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=Ugy4Xb3mntomdeRGdI54AaABAg","Just shows how genuine and sincere Deborah is as a business person and shows how when someone leaves another dangling and in the dark, the lack of consideration can cost the other, dearly. Lesson to learn: always be 100% fully transparent.","66"
"","https://www.youtube.com/@darnation8650","@darnation8650","3 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=Ugxzz2IXzR1h0a2Vn294AaABAg","Deborah is an amazing class act. If the boys had communicated to her what was going on, they might have been amazed at what she would have done for them.","31"
"","https://www.youtube.com/@91vanced14","@91vanced14","3 months ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=Ugwu4CtDCkJPfn12IdV4AaABAg","They both seem dim","2"
"","https://www.youtube.com/@Technicallyimright","@Technicallyimright","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxIl4YQjj5zfcheY0R4AaABAg&pp=0gcJCSIANpG00pGi","I like their appearance on Rogue Traders better.","48"
"","https://www.youtube.com/@HighAdmiral","@HighAdmiral","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgyWU1x5jBUmZ4aLJhZ4AaABAg","Let's be real: they only went on Dragons' Den for free publicity. They never wanted to sell part of the company, that's why they left her hanging.","69"
"https://yt3.ggpht.com/ytc/AIdro_lHUqEvEbFciTv5RNsmZ8qsNLU4jy3JfN5rVr2Q350VE5Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@teanshin","@teanshin","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=Ugzwh9OtFbNXqgRAawd4AaABAg","Two childish wannabes. Looking at their reviews you can tell that years gone by but they still didnt grow up. Amazed that they traded for so many years.","60"
"https://yt3.ggpht.com/ytc/AIdro_kFtWTOZifOEoOthl33p0CAXvUTWK6rJXbbEcxTRVM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@vickynomore","@vickynomore","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgwNIdif9vI78mMiH1Z4AaABAg","Deborah is such a class act  Having her on your team is half the entrepreneurial battle won","146"
"https://yt3.ggpht.com/ytc/AIdro_m9fW_y_XVM_G2c-Cn1vxD8Ydh5rHsMmUswQOzn7os=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@moffman87","@moffman87","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgzrG4t3dmCF_zvnwhd4AaABAg","There needs to be more of these ""after the deal"" segments. That was just as good as the pitching","37"
"https://yt3.ggpht.com/ytc/AIdro_n78HdF3I0z6-nLnC6Zmc6H62BxrOtp0m4p4SKaT1o=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@thomasseitz9877","@thomasseitz9877","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgylKXvDPIplT7GIUPF4AaABAg","They screwed Deborah out of the business even when she gave the best offer.
Only Karma can make  amends. How ungrateful.","34"
"https://yt3.ggpht.com/ytc/AIdro_nbSFn-J9opGz5ISdl3UGDg3lwbFuE_BeNEw8YohqM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@richierich4810","@richierich4810","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxWDb5DESezm67p8Ph4AaABAg","You owe her 5 grand i think was the outcome of that meeting lol","10"
"https://yt3.ggpht.com/ytc/AIdro_n5MlVYKBp2NQI5gdLFQi9s_FnlOFxqnb_eQRkQaF4O3Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@stuartsmith5308","@stuartsmith5308","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxxKz_Xd2F9BQV-DBl4AaABAg&pp=0gcJCSIANpG00pGi","I won't use their garages anymore - i fear, the unanswered phone calls and emails, if something went wrong with my car service","21"
"https://yt3.ggpht.com/ytc/AIdro_m9uB1ALWm9ysxUxV14pPmrXCv-K5uFCZG9aiAhdM4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Em-bx4kp","@Em-bx4kp","4 years ago (edited)","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgyX_SGe5IO3OmhyaAV4AaABAg","Wow just look at these guys' reviews on google, got a habit of not responding","87"
"https://yt3.ggpht.com/ytc/AIdro_lhXcv_ykAL1BF8gKFiSKZ_5V0QBgg9EWpfcua6QtGFDRA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Starlight-iw9gx","@Starlight-iw9gx","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=Ugy4Xb3mntomdeRGdI54AaABAg","Just shows how genuine and sincere Deborah is as a business person and shows how when someone leaves another dangling and in the dark, the lack of consideration can cost the other, dearly. Lesson to learn: always be 100% fully transparent.","66"
"https://yt3.ggpht.com/ytc/AIdro_lJI9APZTJx00kHTLclaKim1P4rZamdnmYOCjAMju8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@darnation8650","@darnation8650","3 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=Ugxzz2IXzR1h0a2Vn294AaABAg","Deborah is an amazing class act. If the boys had communicated to her what was going on, they might have been amazed at what she would have done for them.","31"
"https://yt3.ggpht.com/ytc/AIdro_lbpfOC9I8qLiOVcpkqVGISdiSIIKblr7zkprr7zVhB1cV6PVM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@91vanced14","@91vanced14","3 months ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=Ugwu4CtDCkJPfn12IdV4AaABAg","They both seem dim","2"
"https://yt3.ggpht.com/ytc/AIdro_lnwoexQ97z6Vu56-ROKrpfh7xAvVQSevisCW8v-R4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Technicallyimright","@Technicallyimright","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgxIl4YQjj5zfcheY0R4AaABAg&pp=0gcJCSIANpG00pGi","I like their appearance on Rogue Traders better.","48"
"https://yt3.ggpht.com/lAX8X4x3wx4OOyp5F-QbMbozCmbv4wE9R6FOCZlkc3AvFpYE71GKCzuApVZQ6XdG86camyAL=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@HighAdmiral","@HighAdmiral","4 years ago","https://www.youtube.com/watch?v=zA_SrBlKxjM&lc=UgyWU1x5jBUmZ4aLJhZ4AaABAg","Let's be real: they only went on Dragons' Den for free publicity. They never wanted to sell part of the company, that's why they left her hanging.","69"
