"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2"
"","https://www.youtube.com/@Superrayjunw","@Superrayjunw","4 years ago (edited)","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugy5iPPeiITvR0-jn4d4AaABAg","Peter: “i know where your getting your income from”","129"
"","https://www.youtube.com/@mysticatheist7045","@mysticatheist7045","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugw2kEiZqnsbTHCBqFN4AaABAg","A great idea in 1985","1K"
"","https://www.youtube.com/@HarrisonGray","@HarrisonGray","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyUHYP0_GwqhMuOACt4AaABAg","“Calls from Landline are £1 a minute, calls from mobiles may cost more” 

So basically it’s always more than £1 a minute because who is sat at home using their landline to ask a taxi driver where they are","3.1K"
"","https://www.youtube.com/@Zzzzz_Zzzzzz______","@Zzzzz_Zzzzzz______","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgwLG7HQpLPWnhXxHIl4AaABAg","""I can see where the income's coming from!"" 

That line and the way Peter delivered it was awesome!","504"
"","https://www.youtube.com/@graham9352","@graham9352","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgzJFco1K1JvHd6ONV14AaABAg","Me: 

Kardoctor: 

The knowledge:","393"
"","https://www.youtube.com/@KLC6432","@KLC6432","1 year ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugxjqe_V89h4lEg4hUN4AaABAg","He was so proud of his card going in the marathon runners goodie bag and Deborah completely derailed him","61"
"https://yt3.ggpht.com/c-4WTitbCxYN-m2GTLuGNGQ1FGMpHz3Tz_Gp1xmiu3mqu6eRe5QPk99okKt0NgHJtjnkKgHkWfE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mauharley","@mauharley","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxriPwPLyiUveH4w_p4AaABAg","His total revenue for the day was generated by that one unanswered call.","1.9K"
"https://yt3.ggpht.com/ytc/AIdro_n0wn5hIstBhzUt5jSSinol7TbPc5WOF9MyXHM5bvIJQzk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@C414AC","@C414AC","2 years ago (edited)","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugw1LVnxj85jcKQSyfx4AaABAg","This just gave me a business idea.

I’m going to set up a business called “The Time” and whenever people need to know the time, they can call my hotline at £1/min to speak to my carefully curated panel of police officers who will then tell the person the time.

Can’t fail.","1.2K"
"https://yt3.ggpht.com/ytc/AIdro_n0wn5hIstBhzUt5jSSinol7TbPc5WOF9MyXHM5bvIJQzk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@C414AC","@C414AC","5 years ago (edited)","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgykJVCDScxJOOCMQmZ4AaABAg","What we’ve learned is if we advertise, we get calls. If we don’t advertise, we get fewer calls.

What an insight..","1.1K"
"https://yt3.ggpht.com/ytc/AIdro_kQMz_KmyFKGnMhDcr-AynpnSkEkgWnZn25s4KVIyOfZA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jontyrosenow9396","@jontyrosenow9396","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyzbuSCYttPG4s311Z4AaABAg","Imagine going into the Den without telling your best and brightest call reciever to stand at attention waiting for a test call from one of the Dragons","315"
"https://yt3.ggpht.com/ytc/AIdro_nRSJWY43GYV_dqz4pxeCD-acoBXIYrGzsuN3hraElNeKE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Darkest_Soul_187","@Darkest_Soul_187","2 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgwYZL0D8MgDaJgPT4R4AaABAg","Let's be honest, the worst business ideas make the best episodes","798"
"https://yt3.ggpht.com/rQ7i6g0_G0DbIcKArxGIPN2hzIQAQwbl8Hzr0EC6NpmI1xoqQkLYqGwWvbosncThBaiSMHqRAQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@noke3000","@noke3000","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyVfkAQanLVg5I3D7J4AaABAg","You can call The Knowledge to find out how to get to the garage Kardoctor has given to you","1K"
"https://yt3.ggpht.com/ytc/AIdro_k78bXqxjvCHrukhuyGTsKlhlaQhxV6ae87tix931MAixZFqdBbIe8JVhOogv1wZNqh6A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@beedeesirf1116","@beedeesirf1116","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgzoCybgRT7WSRFBJJB4AaABAg","""Hello, 999, what's your emergency?""
""What's the time?""","1.5K"
"https://yt3.ggpht.com/ytc/AIdro_lbUuCDmXaY7xZngJL4Wz5FzTOJK2tKVPn4bgzHz_A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@beijingbond","@beijingbond","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgzCSu_2Ol2ZB3BrZTN4AaABAg","Jenny was supposed to have answered the phone during the demo...but she was out.","3K"
"https://yt3.ggpht.com/IDr8kgfrADcKedJ4Vrp7Kepo2fmhpelslYwJueySsmkvFcsLRO5cR3Rnd00jQ3FF5KMn8_dvsqE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Khonnell66","@Khonnell66","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxW5OWQnaae8EslN8Z4AaABAg&pp=0gcJCSIANpG00pGi","Richard Farley is the most underrated Dragon imo. Very level headed, professional and not lacking in compassion unlike some others.","136"
"https://yt3.ggpht.com/ytc/AIdro_n1YRi8i8TpTnKtMIARSi9xPLn2rKU-ONxy_O_TrQ3cSvg7zMr2VhNJEvOs1oIoKW7QLA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Superrayjunw","@Superrayjunw","4 years ago (edited)","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugy5iPPeiITvR0-jn4d4AaABAg","Peter: “i know where your getting your income from”","129"
"https://yt3.ggpht.com/ytc/AIdro_k3PhI02YQlSRqLTHfMPg681mDyOmlKsZdae4bWWoY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mysticatheist7045","@mysticatheist7045","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugw2kEiZqnsbTHCBqFN4AaABAg","A great idea in 1985","1K"
"https://yt3.ggpht.com/FbqUP4GOq8FPfh9ugtYV-R7lvlqomNof3cXc5V0WIIP_QaKES3N8zch4Z07l_g19qINOE6yJ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@HarrisonGray","@HarrisonGray","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyUHYP0_GwqhMuOACt4AaABAg","“Calls from Landline are £1 a minute, calls from mobiles may cost more” 

So basically it’s always more than £1 a minute because who is sat at home using their landline to ask a taxi driver where they are","3.1K"
"https://yt3.ggpht.com/HnKMT_maKZOTW-Vz1IM7cFJjN1FPrpfwzM6WVWPw0YV4oMMtndMPR39DoOBBsKL0DQnmVxnhNQs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Zzzzz_Zzzzzz______","@Zzzzz_Zzzzzz______","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgwLG7HQpLPWnhXxHIl4AaABAg","""I can see where the income's coming from!"" 

That line and the way Peter delivered it was awesome!","504"
"https://yt3.ggpht.com/ytc/AIdro_mUjOLZbWUbn_g3NF8qAs-zvf-hsTjQyqoL8Kkn1B2Lbw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@graham9352","@graham9352","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgzJFco1K1JvHd6ONV14AaABAg","Me: 

Kardoctor: 

The knowledge:","393"
"https://yt3.ggpht.com/ZqSJb07Iq4S0UEuuKX4OWeEusNZxLG9QFX9DXsFKdKuzBPZzsQsNlViZ3lSGxzoMrjluXZJ2xA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@KLC6432","@KLC6432","1 year ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugxjqe_V89h4lEg4hUN4AaABAg","He was so proud of his card going in the marathon runners goodie bag and Deborah completely derailed him","61"
"https://yt3.ggpht.com/ytc/AIdro_nDYjsTcKMVgEFGi2mmiqaJqjPWG-HOk8Ww-MQlcUQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Voicist","@Voicist","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgwWWfx9JYiBQAyUksZ4AaABAg&pp=0gcJCSIANpG00pGi","Me: hi, I'm lost
Operator: where are you?
Me: at home. In the living room... I need to get to the kitchen","978"
"https://yt3.ggpht.com/kiFulfa-HUZBg1DPb_oZ8NR_IxA1paWryLA19wvhk6eTYWyeIofU3tWRUPSfEejRyFjt_hNEaQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@BlueReaper90","@BlueReaper90","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugwx3r-uPEVoSvOE3B94AaABAg","""Calls cost £1.00 a minute from a landline"" Why would you be using a landline if you're lost in London?","596"
"https://yt3.ggpht.com/ytc/AIdro_kaLbm9LBavPLgyOMDk_XjhWqp2Xm9Jex_HlXpKORujntEo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jumusjumbuck","@jumusjumbuck","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugzkwr8ToPxtQPDtRfZ4AaABAg","taxis are actually slightly cheaper than that service even now","334"
"https://yt3.ggpht.com/ytc/AIdro_knaihbtBsRvLmDiQ35HEoJegPp5xgW8MIBh40MVFU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nicoreuel2092","@nicoreuel2092","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxyR_2G-QSMAaEnUxd4AaABAg","Deborah was shocked at him getting 15 minutes a day… imagine her reaction if she realised 15 minutes a day was what he WISHED he had","200"
"https://yt3.ggpht.com/ytc/AIdro_kRsMKMlbLhOqIMZd66n1PoUUM4aMJGTXxfhTO6t0Y=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@cdv1qa","@cdv1qa","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugz2y_hcBQLVZAsc_ed4AaABAg","I've watched A LOT of Dragons' Den, and this has to be the most ridiculous business concept I've ever seen.","1.2K"
"https://yt3.ggpht.com/p0hZGGOk4et5qWYV6ivybXZa-GtNjNxrmIeSsqyuDSIMtCRw2Rkf_daEv5cvzzEMEJOf3Y-mULY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@DannyGWoD","@DannyGWoD","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxyBYuibBrKtjwBZId4AaABAg","Why did he not make sure someone was there to answer it?","690"
"https://yt3.ggpht.com/ytc/AIdro_n0InDBmendISo24rIGnQd_CDnLH-XVeSdZUwV_draYdPU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Main710","@Main710","5 years ago (edited)","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyvqA_7QKMqOCjpUJJ4AaABAg","Even for 2006 this guy was taking the piss lmao.

Asking a policeman for the time! LOL","465"
"https://yt3.ggpht.com/ytc/AIdro_nNB8N9WwdKA0JCafnoOGri7BP_f0jZMcVjILxJWMM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gkgyver","@gkgyver","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyOVI8a4wy5IXPCV9V4AaABAg","When we advertise we get calls, when we don't advertise we don't get calls.

Brilliant!","147"
"https://yt3.ggpht.com/ytc/AIdro_nnWZffikvNhfaMj3cKY8vfYww9h_DIcVyEh-HEZro=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@iankernmartin1171","@iankernmartin1171","3 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxUQq3YsnuKzSG59Qh4AaABAg","The ""Please wait"" while demonstrating is beyond hilarious","148"
"https://yt3.ggpht.com/ytc/AIdro_lg7udBV2mNz-EM3Pqa83qt6rhYgfi-IbBBi0vDBtU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@error404m","@error404m","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgzgGMEL_gf5PvDIQZ94AaABAg","If you give a demo and it fails, you thank everyone for their time, turn around and walk out.","115"
"https://yt3.ggpht.com/jnuNl6ubAnxlaEiv9FgRNUvRMNOl85SBj_uZDoeV5xcpevEP_ytyyh9J95MlEhThCJwWBrVue34=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@YasmeenKhan","@YasmeenKhan","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxUresaupw9NqlIVB54AaABAg","""when we advertise, we get calls"" kids ringing up & asking if Mike Hunt is there doesn't count mate","814"
"https://yt3.ggpht.com/ytc/AIdro_mCKItWRS23N4etlwUDn9QMAaHE9yWQUoweKf_gkNg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MrChelseabun","@MrChelseabun","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgytLaPws-eAIziP-fR4AaABAg","I bet there's a marathon runner lost in London with his business card still awaiting the call to be answered....","274"
"https://yt3.ggpht.com/ytc/AIdro_klXsLsJ3S_jhP2qEH-mBYjwVFVQv4mXBF49U0Y4BlFcw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@RonnieLasVegas","@RonnieLasVegas","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugw1rWiqj6we7iIe2_R4AaABAg","Duncan is the funniest overall but Theo with ""I'd rather past a kidney stone than invest in this"" blasted my ribs into orbit","603"
"https://yt3.ggpht.com/ytc/AIdro_njy9aGr8_87eB6K2YOT98YmCrT67NREvZlerhRZcE__A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@NiftyKnot","@NiftyKnot","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxN9cPnT2urMj9AT_p4AaABAg","""help I'm lost""

""Can you see a street sign nearby""

""Yeah it says angel street""

""Right you're on angel street that'll be £5 thanks""","258"
"https://yt3.ggpht.com/ytc/AIdro_l_O5HyK5guJw8Nhfa17bjhUgwTzbHODVkP770bZ5myAQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@krishanubanerjee6955","@krishanubanerjee6955","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgwOtl_lF4OeXL8i28h4AaABAg","""I'd rather pass a kidney stone than invest in this business!"" - Theo P, you are pure gold!","57"
"https://yt3.ggpht.com/No4t0_F3taXMqWpJ1trBwC1CY_GFIOcDBQgEByZ9RluPKoOjWiZ0S86hH8HYVcCB2Rdimq9IUw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@underwriteste","@underwriteste","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugx-Dxbb7UhkbITfNo94AaABAg","“Gerard has been roasted by peter jones who’s then pulled out immediately” 

-Evan Davis","182"
"https://yt3.ggpht.com/ytc/AIdro_mts950q1tNy2LXAaEjcuXtYnd08DbS4fayGCe5WENA4A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@blacsheep19","@blacsheep19","5 years ago (edited)","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgydrzJHalhpQdu-oDZ4AaABAg","Peter, Debra, theo and Duncan together were the best dragons they made the show hilarious","705"
"https://yt3.ggpht.com/ytc/AIdro_l8eo8-U6Hq182HvGSivhWsfhg3pOCinNGPXomA3iYdj_2Aq9hR3pP-TUmOw-mA8K_Hzw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jeffhgv","@jeffhgv","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgwxiKunmn50-a42o_B4AaABAg","Ridiculous idea, just approach a taxi driver and ask them, simple.","676"
"https://yt3.ggpht.com/1slfCti_yDZ2z9so8Kl05c6x7lq63x0RE5QwOXFyueTZpQwsdUwqpzRsHyw-WnF00BymhQKj3A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@DaddyAaron8523","@DaddyAaron8523","1 year ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyuawPlhBN-kn_ObEB4AaABAg","Duncan letting out that fart he’d been holding in","33"
"https://yt3.ggpht.com/j0u3KzzV4C-_DXdbiEwBvu3nZkpFE1Kjs9ONW7ZOm3jX3uunKdsKHvTHBIdnwyMAYHbQdYLjQA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@WITHBEN","@WITHBEN","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgywtIEfg9jMGjRHNZt4AaABAg","I’ve watched a ton of dragons den clips over the last week and this might be one of the most brutal Peter Jones moments lol","69"
"https://yt3.ggpht.com/ytc/AIdro_kx9fVoYJxVB2FKYUi_seDvxdf-7R6iRKRxYrBV1PZ7wQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Tallandcharming","@Tallandcharming","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgygNSTSa7fzQJTJBtJ4AaABAg","Good job Google doesn’t charge me £1 for every minute I’m asking questions or I’d have more personal debt than Greece.","275"
"https://yt3.ggpht.com/ytc/AIdro_nS2jehlG6LnfBkD-yw58hMqXd3tVL5VcA_QtTE_Gs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adambermingham737","@adambermingham737","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxNXzX0FtlT20DSabJ4AaABAg","whos here for their daily dragons den lunch break?","788"
"https://yt3.ggpht.com/ytc/AIdro_nvZAkS-WCpWENvsSyq1rzHrMfMlS8qbFXUA2bsZktRVWo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Ozzyisunavailable","@Ozzyisunavailable","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxUhl_EUAg6DuIcDd54AaABAg","this dude mustve really been kicking himself when he google maps came out on smartphones, also doesn't London have a network of tube stations, each with plenty of tourist-friendly maps?","762"
"https://yt3.ggpht.com/ytc/AIdro_nkYTtRI4DwVgkVOQqBT0lawvuA2TlYwqPK0NWGc-GwzGg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ScottOSaurus","@ScottOSaurus","2 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgzmR1DSFcPf0yLaSEF4AaABAg","I don’t think he realized how much his little “holiday inn goodie bag,” story worked against him.","21"
"https://yt3.ggpht.com/ytc/AIdro_ksFFC1p7oO2i-FtMQkvFj7Cg2ikp6ZS_odg6gf58c=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sherry8444","@sherry8444","9 months ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugy-XKvUnPp76KK8mBB4AaABAg","Basically he just realised none of the cabbies answer but revenue comes in for holding LOL","17"
"https://yt3.ggpht.com/ytc/AIdro_kGRFR8LJ2Emx_UFLkyYTz6fsL0_nhW2CKBMkUwWON1OB0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MrRyancarr13","@MrRyancarr13","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgymmudCqqUoD0tyfPF4AaABAg","Deborah was bang on the money with the ""declining market"" thing. This episode aired in 2006 and sure enough not 3 years later (a time he said they'd be making 30% profit) EVERYONE has Google maps on their phone, which does this for free and considerably better than anyone trying to give directions to someone OVER THE PHONE. Ridiculous idea. Add to that the general growing distrust/hatred towards charged phone calls/phone calls in general, and you have a challenger for the worst invention I've ever seen. This is honestly worse than the flow signals thing in my opinion.","886"
"","https://www.youtube.com/@idontknow8898","@idontknow8898","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgxbJVz5lHshXS-igit4AaABAg","Rough watching this on my mobile phone with Google maps. The world changed so quickly!","161"
"","https://www.youtube.com/@jmilley","@jmilley","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgzYvzUkl3FyKRxFkJp4AaABAg&pp=0gcJCSIANpG00pGi","Who would have guessed that 14 years later everyone would have a free gps in their pockets at all times?","108"
"","https://www.youtube.com/@duffman18","@duffman18","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgzVelaCjC7S-1Oenvt4AaABAg","""Gerrard has been spit-roasted by Peter Jones, who has pulled out immediately""
Thanks for that image, mate","25"
"","https://www.youtube.com/@PortlandMan","@PortlandMan","3 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugz99HwdKNQL0TboJ014AaABAg","And the funny thing is it wasn't even Peter that suggested the test","20"
"","https://www.youtube.com/@DEATHFLY187","@DEATHFLY187","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugzk_y97kBE5_HRiKE14AaABAg","""Gerard has been roasted by peter Jones who has pulled out immediately""
Not a porn clip I'd want to see!!!!","469"
"","https://www.youtube.com/@theovolz3073","@theovolz3073","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyI8X4K3nnZFym7MhZ4AaABAg","I bet he was screaming at those three cab drivers after that.... “You made me look like a fool - on national television!”","61"
"","https://www.youtube.com/@leocossham","@leocossham","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgwWG2lV1N_Rnlt1PgR4AaABAg","This surely must've been from ages ago cos Google maps means this would now be the most redundant business model ever","311"
"","https://www.youtube.com/@SlamdalfTheGrey","@SlamdalfTheGrey","6 months ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyXf6OS-xcRflu8uZ54AaABAg","""Everyone knows that when you want to know the time, you ask a policeman."" I mean that's news to me, but if you say so","17"
"","https://www.youtube.com/@Paraprax","@Paraprax","4 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=Ugy_Ela-QrEbDNuiatF4AaABAg&pp=0gcJCSIANpG00pGi","Peter's barely-restrained rage with the ""Okay.."" at  is breathtaking","97"
"","https://www.youtube.com/@GirlycarDawn","@GirlycarDawn","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgzRUiBMJKNm1CxcILF4AaABAg","""Everybody knows that when you want to know the time you ask a policeman.""
Yeah, maybe when ye old sundial is on the fritz.","299"
"","https://www.youtube.com/@maxivy","@maxivy","5 years ago","https://www.youtube.com/watch?v=nf4zNLxJZnY&lc=UgyPA0Zj3jQ6l6sp4lF4AaABAg&pp=0gcJCSIANpG00pGi","This cringe gives me life. Legendary moment.","161"
