"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2"
"https://yt3.ggpht.com/3DihjH1pXYnNS-M0YKeOW2NfRMKhB2q36GF9r-r-X3bB_iGQwraU0Po802TY9dmYLbyrp69-rQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lesblack8996","@lesblack8996","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugy4D-bL0pL1X-Dg0fx4AaABAg","They are not 'in hysterics' about the product name 'Magic Pizza'.  They're laughing at the soggy description.","58"
"https://yt3.ggpht.com/ytc/AIdro_nbXJu0PCEHsJxXH2zw4AmHLIKnUKQiUqMaqzSoRX029Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@brucecook502","@brucecook502","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgyF6b_LP_e5I4H2O2V4AaABAg","That really made me so happy when they decided to help this poor nervous guy out. I love seeing things like that :-)","219"
"https://yt3.ggpht.com/ytc/AIdro_kQnWSAD6Gm3-wtlJwdGQ5jT55-cFBUBsNuleFX8xZm76T3ar1J01mTypF-cd73dN1eDg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dac8939","@dac8939","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxD0xE0K3ahbOLyept4AaABAg","Have to respect this guy. Never done a business but got patent and even flew out to India","212"
"https://yt3.ggpht.com/ytc/AIdro_n41IJc1p7DH-vftKDcDSXbaaXWKMgA5_oUzF-l8yGozw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@KillerKishi","@KillerKishi","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxZsEz5GYlNmPUMlkt4AaABAg","Peter standing up to reveal he is a giant.","48"
"https://yt3.ggpht.com/vcSzegnyDDd7no1oqYn-Od_PKW3QmhnZ1Ifp2auMJZYuKYpgU9qtYcUCjflrjUTnRyh7XQeQjvk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Spagbol4T","@Spagbol4T","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgzcvvYifNTE0SQA-JJ4AaABAg","This made my night. What a lovely, genuine fella. I was actually proper invested in watching myself by the end it was like a celebration, hope he is doing well today, top man Raymond","186"
"https://yt3.ggpht.com/wlcNTY48gmh1qa7VVl4Wj2Jta1dRp05yHgkCH2S2yVQOj9YTaWbkdaP3LyftjITfpAY2GRiHZg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mullenio4200","@mullenio4200","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgwCqsp3Cc_DJHLGPtx4AaABAg","He's seems like a nice bloke.","110"
"https://yt3.ggpht.com/ytc/AIdro_loarI9cC0bgeXggsGjZm3460SKNpYd2tKbBFTPasLpa9m2VxD7XOPyyxiaGLm6MxSzWg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@originalrenigade","@originalrenigade","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgzS8mt76SC7L0i4XAB4AaABAg","Everybody loves Raymond.","51"
"https://yt3.ggpht.com/ytc/AIdro_mW4aWrCMs9HPbydSOvXP1Wg2uuKyQH1OTrQL2DcqroEA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@FRANCESCA01234","@FRANCESCA01234","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgycM-s7FYFneV-B7D54AaABAg","I do have this issue every time i cook frozen pizza, burnt on side soggy in the middle, he is right, i would certainly buy that thing!","29"
"https://yt3.ggpht.com/hCwcutE4y93mU39TITTlKExyk0yx5bRsCsP6C7jKUWEeG0uw6eFQpl9W8Ne-yLRwskwtsLqB=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@littlelizzi3135","@littlelizzi3135","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgyNjEcCbzUeMEdgj7R4AaABAg","Duncan just scoffing pizza","93"
"https://yt3.ggpht.com/3DihjH1pXYnNS-M0YKeOW2NfRMKhB2q36GF9r-r-X3bB_iGQwraU0Po802TY9dmYLbyrp69-rQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lesblack8996","@lesblack8996","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgzmNFwbIA2QFMMmfTJ4AaABAg&pp=0gcJCSIANpG00pGi","Bannatyne was going to go down the nobody would marry him because he's an nerd, until he heard the word widower. He shifted gear in a split second, old silver tongued fox.","72"
"https://yt3.ggpht.com/zrqoW1PgWV12_4vidHjr3LFnOfugVEwXagAw28OPzfHbePs95rvaTJfH0AQFQ1tu5ZMK7ip3-g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kilbabaplays8944","@kilbabaplays8944","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgyylH3a7XNpZAelMwh4AaABAg","I actually love this idea. All my pizzas I cook have been terrible over many years lol","44"
"https://yt3.ggpht.com/ytc/AIdro_nCvYrmcufr3DntyTtIAn2uoyMFHA_1mparBTOj4ro2pQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@KizaruKizaru","@KizaruKizaru","7 months ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugyk__k1AEyf5b3lUpp4AaABAg","You can actually see when Peter's brain started cooking lmao.","8"
"https://yt3.ggpht.com/ytc/AIdro_nnIRUmuuO6W_tIk9D-YmL6t0uNruYgC8TeTjvYqXKl6c9FXiAP47jKyuLrHos6hE_DZw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Joseph-Cottrell","@Joseph-Cottrell","1 month ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgyiCISQvlSB7skd98h4AaABAg&pp=0gcJCSIANpG00pGi","The man says he's a widower, not one of them offers condolences and Peter follows up by saying ""your pitch was bloody awful"". Maybe Dorothy can take them to the Wizard to see if she can get them a heart?","3"
"https://yt3.ggpht.com/DbjY-33KPk_UjfGgaQ7TFvM99AiJsuUHCR4_GiJD0UoM1a9gWxw8Z-bsWIMhmMc1Y-8Z70fT-x4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ArfArfBarkBark","@ArfArfBarkBark","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgzpCwru0W1A3iPHwMh4AaABAg","What a nice guy. So glad he got the deal with TWO Dragons!","57"
"https://yt3.ggpht.com/ytc/AIdro_kIQd925lZn3kNvSQBuSIvxotU3QPyWJUGr6nl8J4Bbkl1bcFpzgHabStJf-LedxUFwQA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Mohammed-yc6nn","@Mohammed-yc6nn","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugyh8rlZsQYWz99GEGB4AaABAg","Sweet fellow. You can’t help but root for him.","67"
"https://yt3.ggpht.com/ytc/AIdro_nTrRz_R_ExIU-0sRYa6jkBRF3feWvy7_vdxNwPt2RO-3I=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@modgirl7242","@modgirl7242","10 months ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugy5lUcsriUtAQoQyVd4AaABAg","He’s right when you try and cook a frozen pizza it’s always burnt on the outside while it’s middle is still watery","9"
"https://yt3.ggpht.com/aWUBd_gNi5xORa5wkGuFsQigwLOUNakDJ6U6u0cQu60Pc_9OMvxrXNV0WCV_ob5ZzAz4jZqB=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TheManInBlueFlames","@TheManInBlueFlames","2 years ago (edited)","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugx50nemXPTWBmhPTxJ4AaABAg&pp=0gcJCSIANpG00pGi","The product is actually quite a good idea, even now. It COULD do well in Tesco or in one of the cheaper supermarkets.","92"
"https://yt3.ggpht.com/ytc/AIdro_kwOw1vXVRPFuuYFTCRR7UP2V_YUq6waEIjHk-Bxd8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@johnhewett9483","@johnhewett9483","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugyo118IAfFw-gtV7Yp4AaABAg","good decision ray,with his unfortunate demeanor and personality he had no chance on his own, he seems like such a nice chap i am so happy for him","17"
"https://yt3.ggpht.com/ytc/AIdro_l9YGUddpiL36pKYANWEMs-63mfbONZrNAfri7XZHhph4zL=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@christophermills1733","@christophermills1733","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgzcOluwPoYoAtbp6154AaABAg&pp=0gcJCSIANpG00pGi","Never underestimate a quiet and reserved person! What a legend, hope he sells millions.","196"
"https://yt3.ggpht.com/ytc/AIdro_kXcXNFXCkBh31MGtJSSNkBOeLHU7OX0383DFyMC2iIhjWtPb0w016hQGARKj5onV-yDQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Mr_Weven","@Mr_Weven","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxoSqZw4zJe79OwkoN4AaABAg","I bet with TikTok, Amazon etc this thing could’ve sold way more in todays times. Well done to Raymond for trying, I bet a lot people who watched this for the first time laughed at him, but they couldn’t do what he achieved","150"
"https://yt3.ggpht.com/ytc/AIdro_nj7PAq489rI6NHK471MkFocojz6YJXKcDqEE2K1NQlj-I_sNgBPBPSsnyomX85OyBptw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@epicgameruk87","@epicgameruk87","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgzmDmmtl4zEjcK0aih4AaABAg","good product i'd use it im always undercooking my pizza","10"
"https://yt3.ggpht.com/JorzyUG7-3bVJ7u7eApVWgfAnOkAHoOXZCnVFDxRUcd3qwR3eLLKWoFfJ7e0Eu4Ty5fBQN9xkw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@blackpoolwholesaleballoons","@blackpoolwholesaleballoons","6 months ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugw89hOZW6BeAwf8nNp4AaABAg","It was not the product name that made them laugh. The product is called Magic Pizza","2"
"https://yt3.ggpht.com/ytc/AIdro_nyB5hEOdnnclj_0ZUm7TRckBlFCodr0wyEcjDk2Ac=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jay.a3926","@jay.a3926","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugx0HKolWzAwjgjcZat4AaABAg","So delighted he got the investment.","12"
"https://yt3.ggpht.com/a2yzrtaMNDLXrzqhkichhGtKhUNaR1GebnuOLFejohVzMRAu-JJNan41QQLQJ_avwKYqIcNn=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@StrawberrySunday212","@StrawberrySunday212","8 months ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugy8fMxl3xWgG82JUnF4AaABAg","AW bless his wee heart. I instantly felt compassion for this shy soul. Sad to read his business dissolved in 2012.","21"
"https://yt3.ggpht.com/ytc/AIdro_nb5_AnTi3E9ZEaNzEutoaun9PA96x1meIFux3ouD6njZI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Trecathlus","@Trecathlus","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxlZS5hniiAoWgbxNJ4AaABAg","Bless this man's heart.","24"
"https://yt3.ggpht.com/ytc/AIdro_kJ-Bl9GyeKH6g3vprH7Y5idICDffSKD-iga3hgP_w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@JOHNRGRAY","@JOHNRGRAY","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugy6Idx1BjfNZzhkAch4AaABAg","Good old Raymond, hope he's successful...!","97"
"https://yt3.ggpht.com/jEk8Gdarvbi7rbclUgEyF4pahLUgavi6gacgW6JUrVfRwu-9krngKWY0j8Y8tVaC25NmjG3lxi0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ScreenwritingSculptor","@ScreenwritingSculptor","1 year ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugxxs5TpSRTv8N_LFY94AaABAg","Such a lovely, unassuming man. I'm over the moon for him.","13"
"https://yt3.ggpht.com/ytc/AIdro_lhhoVLoDqLjOccBbKB1g7Z0YX97YsADO6fgbOATen5luU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jasonsnipveron8188","@jasonsnipveron8188","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgzgRJO0iqZC4V3jYeh4AaABAg","Thought one of them was gonna burp after taking a slice of that pizza XD","4"
"https://yt3.ggpht.com/ytc/AIdro_mbh4LUcIRuJGskLLwH_HDhK3ywo_dOJbAue1JXnEGc9Z4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jamesflames6987","@jamesflames6987","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugz3DAIH9ReydYt2j0F4AaABAg&pp=0gcJCSIANpG00pGi","The product was picked up by Ethos cookware and given Dragon's Den branding. It had mixed reviews - some people thought it worked, some said it was useless. Although it seems like that might be because it requires pre-heating to be effective. Seems like sale was discontinued a decade ago though.","126"
"https://yt3.ggpht.com/ytc/AIdro_lKnlllwvJW3Zb579KicXx-2PkdXdAvCUtwjKIkw2KA7w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mlondon1157","@mlondon1157","10 months ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugyw3yTfwh9hTHBU2xt4AaABAg","That actually made me tear up, so happy for the guy.","7"
"https://yt3.ggpht.com/ytc/AIdro_nWBkhs3XZcENi1MSPCdcXzpUjnMm2sZJbVobSifX-nvmmNb8bXfpOmj_RTnLGbL03qbA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mattlenton2012","@mattlenton2012","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgwVdqg4lPb1uQSreAV4AaABAg","He should have told them to f*ck off and walked out...nice man,good luck brother.","3"
"https://yt3.ggpht.com/ytc/AIdro_kz3lQ9Hqs6oAEsOL6PXqKBaGQAfhnhuZ4AM0OQgQz89_f1bm0WwWRi6kOnIQ-se2plZQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@wilkyadw1417","@wilkyadw1417","5 months ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxFVHSD6u20ZXy2Ojh4AaABAg","What a lovely man. God bless him","5"
"https://yt3.ggpht.com/axalXN03gpyuknEnVK-XnuSLNESe_-LFsalNG3qTQhrCf1tNpIhyIjzLFvqxEzWyjJKrrssglA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jaybestnz","@jaybestnz","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgwLMe2otMYB5TYpYCh4AaABAg","I could imagine a frozen pizza company bundling it would make a ton of sense.","7"
"https://yt3.ggpht.com/Dkt93hUS-aDL1brm3O-Oiflri9SotdPBYgqjQT2eb5-Ob6wXvjw2547EiDUgblscfMxPM14nWA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Bondy90s","@Bondy90s","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugy2x7_pXxPlRgTW8HN4AaABAg","God damn he nearly talked himself out of a deal. Guy didn't stop talking","8"
"https://yt3.ggpht.com/ytc/AIdro_kcBSdY_kjtVZD2iA96euGSMrhayrqKBsjZla71kbc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@johnmightymole2284","@johnmightymole2284","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxflSP7uIjqehE9VxZ4AaABAg","Good bloke, hope he does well. It's  a good idea and he put it into practice. Could become standard also could be a promotion with frozen pizzas.","28"
"https://yt3.ggpht.com/ytc/AIdro_ko1bohorF43L7N2__iJfOUyGv9D49vh-by5RaRd0cxtbmO0Gkh_JsO8dPHhC3VE0oMug=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@christopherbalmforth589","@christopherbalmforth589","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgzHFd3KE4S8GPhadFJ4AaABAg","What a lovely man hope he makes millions.","37"
"https://yt3.ggpht.com/zrqoW1PgWV12_4vidHjr3LFnOfugVEwXagAw28OPzfHbePs95rvaTJfH0AQFQ1tu5ZMK7ip3-g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kilbabaplays8944","@kilbabaplays8944","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxNRd-npoDCrbIMOtV4AaABAg","Dragon's Den is suddenly the only show I watch","4"
"https://yt3.ggpht.com/ytc/AIdro_kIQd925lZn3kNvSQBuSIvxotU3QPyWJUGr6nl8J4Bbkl1bcFpzgHabStJf-LedxUFwQA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MarceloVolcato","@MarceloVolcato","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugz9hHYUPFwWd7l2U0h4AaABAg","Raymond is a genius! He doesn't look like it, but he surely is.","20"
"https://yt3.ggpht.com/ytc/AIdro_kbLxSm18RlXDTJnZ65EPLfnxdD2eCRAgfM9035FFs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@artemis01","@artemis01","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgwW5InEEvBCVtNtX3F4AaABAg","This is a classic case of: it may be a good idea, but is it a business?","3"
"https://yt3.ggpht.com/ytc/AIdro_mbb3FWdVr8kDZp7DjmQDDjLE_jMerrmE_qaaobBfk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@awesomefrankrapid","@awesomefrankrapid","2 months ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugw5YbcynT05q91wKml4AaABAg","This product would fly off the shelves from shopping channels, and in department stores. Licence it to JML.","1"
"https://yt3.ggpht.com/EVBcqT5xtk9SDfP6Uqo_lSTkAN35SNjpJu06HmGyCpfdVPi4ZHzT7ZQZe1lzUR6_0SpZvTMacg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@benm1414","@benm1414","3 months ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxxNreZJ5GFzA7BkEJ4AaABAg","Magic Pizza dissolved in 2012.
RIP... And welcome back soggy bottoms.","2"
"https://yt3.ggpht.com/x91P1lTgHLYYQsL0oxOmYhy-IOw-4cQZl5EWZx_0cwk6e5kiHZkvzGcmpTqByxXTE7Y7NBZTSw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nigelwilliams9307","@nigelwilliams9307","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxtPrpt06l_4NyVbzR4AaABAg","Nice little gadget. That could be sold anywhere from markets, Poundland, supermarkets etc. etc.","5"
"https://yt3.ggpht.com/ytc/AIdro_ljvOfzc9djXUMClclONKSzDzCfDW0u3WmBNJ4C_KvnVrQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Arnold1nspiration","@Arnold1nspiration","1 year ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgwV6zHffrq9n5ws_EN4AaABAg","They all backtracked and it backfired the moment he said widower lol. I genuinely think that got him investment. Crazy to say. Nice to see.","4"
"https://yt3.ggpht.com/ytc/AIdro_lq_ys0z-F8TY71iMY238mtSI7xHTtIfK5xpj_ArOwQ_Y1a86jQgSV_wej4oKrByN5fYQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@darrennugent6721","@darrennugent6721","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugx7xK6AouiaQpFNTdp4AaABAg","Well Done Raymond, i hope this goes well for you.","15"
"https://yt3.ggpht.com/ytc/AIdro_n9GZMSAZ5Q3HGw_EFP9g_CZNRvIMTNMjgIA9J_PeVK=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@shayrabreviews3571","@shayrabreviews3571","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugy_OrWb2p_I_HK64lp4AaABAg","Legends say james is still stroking his beard in that chair to this day","6"
"https://yt3.ggpht.com/ytc/AIdro_kzvqBzC6fY6zA6uGYray-m98W0rLkFN-UBKQZGT0pe5rCZwKob-WW8VOH_U81sHWX3tg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@valwoodman6161","@valwoodman6161","1 year ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=Ugz6LOi6TIcDJfAv9Nh4AaABAg","I’m so pleased for this guy he seems like he really deserves it I really hope he does well","4"
"https://yt3.ggpht.com/ytc/AIdro_mLDJDy-xaHNfhuY62GHy3fQYjhDrDdoeHocnbxV50=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mysteryman5826","@mysteryman5826","1 year ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgylUjp8-XsHTgrjw1l4AaABAg","is it just me or does Raymond remind you of Yossa Hughes, out of ""Boys from the Blackstuff""","3"
"https://yt3.ggpht.com/ytc/AIdro_nqUC8SE1nXkl3cOs01cMdKxu0H80DmqFoMIvRfnco=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MrBeachwaves","@MrBeachwaves","6 months ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgyVYUi2ANq8CTashWV4AaABAg","This guy seems like such a nice guy. What a likeable character. Glad we got a deal!","3"
"https://yt3.ggpht.com/oeyJk1acbVNzcPS2rhzD85x0p5IP3f0EbkCqMjNhI0hAH9pECjw4dW5rZhIJTk1YOD99TTMAPg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@afc4life_uk","@afc4life_uk","4 weeks ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgxxYV36vgiMeSl2PUp4AaABAg","Jesus, who’s cutting onions in here!

Theo and Peter are so compassionate. I know the money isn’t much to them but taking a punt on such a lovely bloke speaks volumes about those dragons ️","1"
"https://yt3.ggpht.com/ytc/AIdro_nF-70MP6Ac0cXl6nK_oBHnmCOQQU40WQZbgOZhCOQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@andybrown4284","@andybrown4284","1 year ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgwP8Y9vM69AdoZejVJ4AaABAg","The best thing about this is that unlike the round trays with holes in made for stopping a pizza having a soggy bottom but will drip oils into the oven during the bake is that it should work with a standard tray.","3"
"https://yt3.ggpht.com/ytc/AIdro_liaY6Vod-Wa1DX7zBsniCCJEHvd7_jZoJHOrX4Ps1JGyg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@SkyeMcNicholas","@SkyeMcNicholas","2 years ago","https://www.youtube.com/watch?v=C_c--Eb4ue0&lc=UgwsXJaoyMHc9mDbD-B4AaABAg","This was an emotional rollercoaster","5"
